,GM,LV,SG,FG,IM,LE,LP,ML,WT,LD
s02e03,0.10033707417165325,0.10033707417165325,0.10033707417165325,0.10033707417165325,0.0,0.10033707417165325,0.0,0.10033707417165325,0.06252434509770242,0.10033707417165325
s02e04,0.10112456294033526,0.10112456294033526,0.10112456294033526,0.10112456294033526,0.0,0.10112456294033526,0.0,0.10112456294033526,0.09519727269777817,0.10112456294033526
s02e05,0.043162092423176146,0.043162092423176146,0.043162092423176146,0.043162092423176146,0.0,0.043162092423176146,0.0,0.043162092423176146,0.020220771622164516,0.043162092423176146
s02e06,0.3825739644970414,0.42772928994082837,0.0,0.3825739644970414,0.3825739644970414,0.42772928994082837,0.42772928994082837,0.42772928994082837,0.42772928994082837,0.42772928994082837
s02e07,0.2600267198350695,0.2600267198350695,0.2600267198350695,0.2600267198350695,0.0,0.2600267198350695,0.2600267198350695,0.2600267198350695,0.2581888834635417,0.2600267198350695
s02e08,0.12492710490860474,0.12492710490860474,0.12492710490860474,0.12492710490860474,1.1102230246251565e-16,0.12153873997064096,1.1102230246251565e-16,0.12492710490860474,0.023831667638601308,0.12492710490860474
s02e09,0.16734268727705112,0.16734268727705112,0.16734268727705112,0.16734268727705112,0.0,0.16734268727705112,0.16734268727705112,0.16734268727705112,0.16734268727705112,0.16734268727705112
s02e10,0.009764930725448602,0.009764930725448602,0.009764930725448602,0.009764930725448602,0.0,0.0003758557383082284,0.0,0.009764930725448602,0.0,0.009764930725448602
s02e11,0.017052899765514787,0.017052899765514787,0.017052899765514787,0.017052899765514787,0.0,0.017052899765514787,0.0,0.017052899765514787,0.0,0.017052899765514787
s02e12,0.20109228706121726,0.19859977706440554,0.20109228706121726,0.20109228706121726,1.1102230246251565e-16,0.19859977706440554,1.1102230246251565e-16,0.19859977706440554,0.18708093097514858,0.20109228706121726
s02e14,0.05746700821911155,0.05746700821911155,0.05447134237395135,0.05746700821911155,0.0,0.04739912770581167,0.0,0.05746700821911155,0.0,0.05746700821911155
s02e15,0.19514795182613984,0.19514795182613984,0.1765268517277124,0.19514795182613984,0.0,0.19514795182613984,0.0,0.19514795182613984,0.095092034570598,0.19514795182613984
s02e16,0.28410621966441796,0.28410621966441796,0.28410621966441796,0.28410621966441796,0.0,0.28410621966441796,0.18561541855729452,0.28410621966441796,0.28410621966441796,0.28410621966441796
s02e17,0.23854792386942525,0.23854792386942525,0.23854792386942525,0.23854792386942525,0.0,0.23854792386942525,0.23854792386942525,0.23854792386942525,0.23704495513415108,0.23854792386942525
s02e18,0.21190519462299762,0.21190519462299762,0.21190519462299762,0.21190519462299762,0.0,0.21190519462299762,0.0,0.21190519462299762,0.12046203831241707,0.21190519462299762
s02e19,0.34101012739715164,0.34101012739715164,0.34101012739715164,0.34101012739715164,0.0,0.29961654903460855,0.34101012739715164,0.34101012739715164,0.3298517976013323,0.34101012739715164
s02e20,0.31663982189165485,0.31663982189165485,0.31663982189165485,0.31663982189165485,0.0,0.31663982189165485,0.31663982189165485,0.31663982189165485,0.314351278909957,0.31663982189165485
s02e21,0.36030252616060787,0.36030252616060787,0.36030252616060787,0.36030252616060787,0.36030252616060787,0.36030252616060787,0.36030252616060787,0.36030252616060787,0.36030252616060787,0.36030252616060787
s02e22,0.04922455937064574,0.04922455937064574,0.04922455937064574,0.04922455937064574,0.0,0.04922455937064574,0.0,0.04922455937064574,0.0,0.04922455937064574
s02e23,0.446255942126793,0.446255942126793,0.3960490406758188,0.446255942126793,0.446255942126793,0.446255942126793,0.446255942126793,0.446255942126793,0.446255942126793,0.446255942126793
s02e24,0.18135304690142076,0.18135304690142076,0.18135304690142076,0.18135304690142076,0.0,0.17037151032226439,0.0,0.18135304690142076,0.12369048026173295,0.18135304690142076
s03e01,0.3508106905257018,0.3508106905257018,0.3508106905257018,0.3508106905257018,0.3508106905257018,0.3508106905257018,0.3508106905257018,0.3508106905257018,0.3508106905257018,0.3508106905257018
s03e02,0.01742115750505311,0.017421157505053114,0.017421157505053114,0.01742115750505311,1.1102230246251565e-16,0.012227014858080072,1.1102230246251565e-16,0.01742115750505311,0.011511868163550373,0.01742115750505311
s03e03,0.1352039943914367,0.1352039943914367,0.12451504546508135,0.1352039943914367,0.0,0.1352039943914367,0.0,0.1352039943914367,0.1352039943914367,0.1352039943914367
s03e04,0.1683198905285494,0.1683198905285494,0.1683198905285494,0.1683198905285494,0.0,0.13822729793595678,0.0,0.1683198905285494,0.0437539183063272,0.1683198905285494
s03e05,0.20588912977451004,0.20588912977451004,0.20588912977451004,0.20588912977451004,0.0,0.20588912977451004,0.0,0.20588912977451004,0.20588912977451004,0.20588912977451004
s03e06,0.17366805411030173,0.17366805411030173,0.17366805411030173,0.17366805411030173,0.0,0.17366805411030173,0.1645148283038502,0.17366805411030173,0.12081945889698227,0.17366805411030173
s03e07,0.3403056572231862,0.3403056572231862,0.3403056572231862,0.3403056572231862,0.0,0.3403056572231862,0.3403056572231862,0.3403056572231862,0.3403056572231862,0.3403056572231862
s03e08,0.09458329600764434,0.09495655289796648,0.09495655289796648,0.09458329600764434,0.0,0.09495655289796648,0.0,0.09495655289796648,0.08741012803540801,0.09495655289796648
s03e09,0.005083878541507093,0.00544422267014999,0.0009012122201702167,0.005083878541507093,0.0,0.00544422267014999,0.0,0.00544422267014999,0.005083878541507093,0.00544422267014999
s03e10,0.15762252898335316,0.16045119277645659,0.16045119277645659,0.15762252898335316,1.1102230246251565e-16,0.15762252898335316,1.1102230246251565e-16,0.16045119277645659,0.08646003641498218,0.16045119277645659
s03e11,0.13435570922583906,0.13435570922583906,0.1332914488109293,0.13435570922583906,0.0,0.13435570922583906,0.0,0.13435570922583906,0.08625147579693025,0.13435570922583906
s03e12,0.2662470313569214,0.2842299641750191,0.28422996417501917,0.2662470313569214,0.14846569791624734,0.2381136872895115,0.14846569791624734,0.2842299641750191,0.2842299641750191,0.2842299641750191
s03e13,0.265564442154313,0.265564442154313,0.265564442154313,0.265564442154313,0.265564442154313,0.265564442154313,0.265564442154313,0.265564442154313,0.265564442154313,0.265564442154313
s03e14,0.3127713696767685,0.3127713696767685,0.3127713696767685,0.3127713696767685,0.0,0.3127713696767685,0.23405162541603922,0.3127713696767685,0.3127713696767685,0.3127713696767685
s03e15,0.44026084710743796,0.44026084710743796,0.44026084710743796,0.44026084710743796,0.44026084710743796,0.3877918388429752,0.44026084710743796,0.44026084710743796,0.44026084710743796,0.44026084710743796
s03e16,0.3555924750380216,0.3555924750380216,0.3555924750380216,0.3555924750380216,0.3555924750380216,0.3555924750380216,0.3555924750380216,0.3555924750380216,0.3555924750380216,0.3555924750380216
