,GM,LV,SG,FG,IM,LE,LP,ML,WT,LD
s02e04,0.19392158645109686,0.19392158645109686,0.19392158645109686,0.19392158645109686,,0.19392158645109686,,0.19392158645109686,0.2177505177459391,0.19392158645109686
s02e05,0.3525764033952585,0.3525764033952585,0.3525764033952585,0.3525764033952585,,0.3525764033952585,,0.3525764033952585,0.15754665626597053,0.3525764033952585
s02e06,,0.08951910267389855,,,,0.08951910267389855,0.08951910267389855,0.08951910267389855,0.08951910267389855,0.08951910267389855
s02e07,0.24175609697716965,0.24175609697716965,0.24175609697716965,0.24175609697716965,,0.24175609697716965,0.24175609697716965,0.24175609697716965,0.16564979449228817,0.24175609697716965
s02e08,0.33066508800114464,0.33066508800114464,0.33066508800114464,0.33066508800114464,,0.3884867254280452,,0.33066508800114464,0.6167669329892016,0.33066508800114464
s02e09,0.2708816645470663,0.2708816645470663,0.2708816645470663,0.2708816645470663,,0.2708816645470663,0.2708816645470663,0.2708816645470663,0.2708816645470663,0.2708816645470663
s02e10,0.2993253979939813,0.2993253979939813,0.2993253979939813,0.2993253979939813,,0.3313040477515683,,0.2993253979939813,,0.2993253979939813
s02e11,0.29959097748522273,0.29959097748522273,0.29959097748522273,0.29959097748522273,,0.29959097748522273,,0.29959097748522273,,0.29959097748522273
s02e12,0.20171558462552086,0.21073478274488874,0.20171558462552086,0.20171558462552086,,0.21073478274488874,,0.21073478274488874,0.4010518687919538,0.20171558462552086
s02e14,0.3582616165234318,0.3582616165234318,0.46902746215483343,0.3582616165234318,,0.33851938747329197,,0.3582616165234318,,0.3582616165234318
s02e15,0.23537765851719342,0.23537765851719342,0.404305668491715,0.23537765851719342,,0.23537765851719342,,0.23537765851719342,0.4740447920372681,0.23537765851719342
s02e16,0.23599148795390315,0.23599148795390315,0.23599148795390315,0.23599148795390315,,0.23599148795390315,0.1135809491593499,0.23599148795390315,0.23599148795390315,0.23599148795390315
s02e17,0.1520743331223412,0.1520743331223412,0.1520743331223412,0.1520743331223412,,0.1520743331223412,0.1520743331223412,0.1520743331223412,0.26455718634593517,0.1520743331223412
s02e18,0.35035648674187914,0.35035648674187914,0.35035648674187914,0.35035648674187914,,0.35035648674187914,,0.35035648674187914,0.5802505038083499,0.35035648674187914
s02e19,0.20417749603555588,0.20417749603555588,0.20417749603555588,0.20417749603555588,,0.49232209996963355,0.20417749603555588,0.20417749603555588,0.2993396438292826,0.20417749603555588
s02e20,0.14081002006914928,0.14081002006914928,0.14081002006914928,0.14081002006914928,,0.14081002006914928,0.14081002006914928,0.14081002006914928,0.23465166229788828,0.14081002006914928
s02e21,0.09849416146430734,0.09849416146430734,0.09849416146430734,0.09849416146430734,0.09849416146430734,0.09849416146430734,0.09849416146430734,0.09849416146430734,0.09849416146430734,0.09849416146430734
s02e22,0.3463618937568519,0.3463618937568519,0.3463618937568519,0.3463618937568519,,0.3463618937568519,,0.3463618937568519,,0.3463618937568519
s02e23,0.14071071158945622,0.14071071158945622,0.26425627529134627,0.14071071158945622,0.14071071158945622,0.14071071158945622,0.14071071158945622,0.14071071158945622,0.14071071158945622,0.14071071158945622
s02e24,0.2862950382902714,0.2862950382902714,0.2862950382902714,0.2862950382902714,,0.3228464658174245,,0.2862950382902714,0.3931011278999673,0.2862950382902714
s03e01,0.07170102525422242,0.07170102525422242,0.07170102525422242,0.07170102525422242,0.07170102525422242,0.07170102525422242,0.07170102525422242,0.07170102525422242,0.07170102525422242,0.07170102525422242
s03e02,0.3025361473782087,0.3025361473782087,0.3025361473782087,0.3025361473782087,,0.3890545880739675,,0.3025361473782087,0.36629057476899973,0.3025361473782087
s03e03,0.10640411252876585,0.10640411252876585,0.33880212460757997,0.10640411252876585,,0.10640411252876585,,0.10640411252876585,0.10640411252876585,0.10640411252876585
s03e04,0.41752344826099447,0.41752344826099447,0.41752344826099447,0.41752344826099447,,0.5022173216117441,,0.41752344826099447,0.4154985999185674,0.41752344826099447
s03e05,0.15558079424398352,0.15558079424398352,0.15558079424398352,0.15558079424398352,,0.15558079424398352,,0.15558079424398352,0.15558079424398352,0.15558079424398352
s03e06,0.23926690718357546,0.23926690718357546,0.23926690718357546,0.23926690718357546,,0.23926690718357546,0.2102496515669454,0.23926690718357546,0.5841434405792819,0.23926690718357546
s03e07,0.12947715706923407,0.12947715706923407,0.12947715706923407,0.12947715706923407,,0.12947715706923407,0.12947715706923407,0.12947715706923407,0.12947715706923407,0.12947715706923407
s03e08,0.3315361821210662,0.3589652743720337,0.3589652743720337,0.3315361821210662,,0.3589652743720337,,0.3589652743720337,0.16388995918413257,0.3589652743720337
s03e09,0.24638956286780767,0.4021567709636452,0.28330023284299377,0.24638956286780767,,0.4021567709636452,,0.4021567709636452,0.24638956286780767,0.4021567709636452
s03e10,0.31130258182163617,0.306332829400584,0.306332829400584,0.31130258182163617,,0.31130258182163617,,0.306332829400584,0.3550771237804525,0.306332829400584
s03e11,0.23330802661749367,0.23330802661749367,0.263802295580239,0.23330802661749367,,0.23330802661749367,,0.23330802661749367,0.2772570330210211,0.23330802661749367
s03e12,0.22717567408276176,0.27901530273662256,0.27901530273662256,0.22717567408276176,0.06300723016193258,0.36135985357678846,0.06300723016193258,0.27901530273662256,0.27901530273662256,0.27901530273662256
s03e13,0.056116733755007364,0.056116733755007364,0.056116733755007364,0.056116733755007364,0.056116733755007364,0.056116733755007364,0.056116733755007364,0.056116733755007364,0.056116733755007364,0.056116733755007364
s03e14,0.1944145827669805,0.1944145827669805,0.1944145827669805,0.1944145827669805,,0.1944145827669805,0.08921109210776496,0.1944145827669805,0.1944145827669805,0.1944145827669805
s03e15,0.16624876170151767,0.16624876170151767,0.16624876170151767,0.16624876170151767,0.16624876170151767,0.27886512310544537,0.16624876170151767,0.16624876170151767,0.16624876170151767,0.16624876170151767
s03e16,0.08761561842478884,0.08761561842478884,0.08761561842478884,0.08761561842478884,0.08761561842478884,0.08761561842478884,0.08761561842478884,0.08761561842478884,0.08761561842478884,0.08761561842478884
s03e17,0.24520764466455544,0.24520764466455544,0.24520764466455544,0.24520764466455544,,0.24520764466455544,,0.24520764466455544,0.3792278081619158,0.24520764466455544
s03e18,0.22597418800875044,0.22597418800875044,0.22597418800875044,0.22597418800875044,,0.22597418800875044,0.22597418800875044,0.22597418800875044,0.5089444303237146,0.22597418800875044
s03e19,0.21479094728487635,0.21479094728487635,0.21000070517431313,0.21479094728487635,0.074930533366174,0.21000070517431313,0.074930533366174,0.21479094728487635,0.1764310673535159,0.21479094728487635
s03e20,0.182391707378549,0.182391707378549,0.182391707378549,0.182391707378549,0.049805700948376136,0.182391707378549,0.182391707378549,0.182391707378549,0.182391707378549,0.182391707378549
s03e21,0.22524047391628732,0.22524047391628732,0.22524047391628732,0.22524047391628732,0.22524047391628732,0.4592706157777546,0.22524047391628732,0.22524047391628732,0.22524047391628732,0.22524047391628732
s03e22,0.3376725701708295,0.31094019084717933,0.34609644084717933,0.3376725701708295,,0.2856091092463035,,0.31094019084717933,0.3348562995896792,0.31094019084717933
