,GM,LV,SG,FG,IM,LE,LP,ML,WT,LD
s02e09,0.2874571935843038,0.2874571935843038,0.2874571935843038,0.2874571935843038,,0.42179621437814085,,0.2874571935843038,0.2874571935843038,0.2874571935843038
s02e10,0.20639610389610388,0.20639610389610388,0.3581818181818182,0.20639610389610388,,0.20639610389610388,,0.20639610389610388,0.20639610389610388,0.20639610389610388
s02e11,0.4138349705145978,0.4068207245073143,0.4068207245073143,0.4138349705145978,,0.4068207245073143,,0.4068207245073143,0.5476593964962629,0.4068207245073143
s02e12,0.26371830038150745,0.26371830038150745,0.26371830038150745,0.26371830038150745,,0.26371830038150745,,0.26371830038150745,0.26371830038150745,0.26371830038150745
s02e13,0.309595816470957,0.24069473355970084,0.309595816470957,0.309595816470957,,0.309595816470957,,0.309595816470957,0.309595816470957,0.309595816470957
s02e14,0.4695546869505629,0.4695546869505629,0.4695546869505629,0.4695546869505629,,0.4695546869505629,,0.4695546869505629,0.4695546869505629,0.4695546869505629
s02e15,0.409644637464884,0.29336687358106034,0.29336687358106034,0.409644637464884,,0.409644637464884,,0.29336687358106034,0.2712738583528578,0.29336687358106034
s02e16,0.3069740084112809,0.3069740084112809,0.3069740084112809,0.3069740084112809,,0.3069740084112809,0.3069740084112809,0.3069740084112809,0.48522159202970844,0.3069740084112809
s02e17,,,0.12592137592137592,,,,,,,
s02e18,,,,,,,,,,
s02e19,0.2635647342382834,0.2635647342382834,0.2635647342382834,0.2635647342382834,,,,0.2635647342382834,,0.2635647342382834
s02e20,,,0.4903214127181187,,,,,,,
s02e21,0.12068656516827057,0.12068656516827057,0.12068656516827057,0.12068656516827057,,0.12068656516827057,0.12068656516827057,0.12068656516827057,0.12068656516827057,0.12068656516827057
s02e22,,,,,,,,,,
s02e23,0.4737920881556564,0.4737920881556564,0.6022090313314327,0.4737920881556564,,0.4737920881556564,,0.4737920881556564,0.35644863378989794,0.4737920881556564
s03e01,,,,,,,,,,
s03e02,,,,,,,,,,
s03e03,0.054106883453688435,0.054106883453688435,0.054106883453688435,0.054106883453688435,0.054106883453688435,0.054106883453688435,0.054106883453688435,0.054106883453688435,0.054106883453688435,0.054106883453688435
s03e04,0.22577476891306975,0.22577476891306975,0.407378755204556,0.22577476891306975,,0.22577476891306975,,0.22577476891306975,0.407378755204556,0.22577476891306975
s03e05,0.1857482752366308,0.1857482752366308,0.1857482752366308,0.1857482752366308,,0.1857482752366308,0.1857482752366308,0.1857482752366308,0.1857482752366308,0.1857482752366308
s03e06,0.2644110959677105,0.2644110959677105,0.2644110959677105,0.2644110959677105,,0.384736681740233,,0.2644110959677105,0.3670454850817938,0.2644110959677105
s03e07,0.32324313647276387,0.32324313647276387,0.32324313647276387,0.32324313647276387,,0.32324313647276387,,0.32324313647276387,0.5146060160751839,0.32324313647276387
s03e08,,,,,,,,,,
s03e09,0.13923694137672735,0.13923694137672735,0.13923694137672735,0.13923694137672735,,0.13923694137672735,0.13923694137672735,0.13923694137672735,0.13923694137672735,0.13923694137672735
s03e10,0.20145229774286325,0.20145229774286325,0.20145229774286325,0.20145229774286325,,0.20145229774286325,0.20145229774286325,0.20145229774286325,0.20145229774286325,0.20145229774286325
s03e11,,,,,,,,,,
s03e12,0.06747570083458143,0.06747570083458143,0.06747570083458143,0.06747570083458143,0.06747570083458143,0.06747570083458143,0.06747570083458143,0.06747570083458143,0.06747570083458143,0.06747570083458143
s03e13,0.34806992283604765,0.34806992283604765,0.34806992283604765,0.34806992283604765,,0.34806992283604765,,0.34806992283604765,0.5339237815335077,0.34806992283604765
s03e14,0.1399188938501693,0.1399188938501693,0.1399188938501693,0.1399188938501693,,0.1399188938501693,,0.1399188938501693,0.1399188938501693,0.1399188938501693
s03e15,0.40051427217189806,0.40051427217189806,0.40051427217189806,0.40051427217189806,,0.40051427217189806,,0.40051427217189806,0.40051427217189806,0.40051427217189806
s03e16,,,0.11382113821138212,,,,,,,
s03e17,,,,,,,,,,
s03e18,,,,,,,,,,
s03e19,,,,,,,,,,
s03e20,,,,,,,,,,
s03e21,0.3722761683355192,0.3722761683355192,0.3722761683355192,0.3722761683355192,,0.3722761683355192,,0.3722761683355192,0.3722761683355192,0.3722761683355192
s03e22,0.32580857402335767,0.32580857402335767,0.32580857402335767,0.32580857402335767,,0.32580857402335767,,0.32580857402335767,0.17671339157963814,0.32580857402335767
s03e23,0.18993250411645446,0.18993250411645446,0.18993250411645446,0.18993250411645446,,0.18993250411645446,,0.18993250411645446,0.2868810101558696,0.18993250411645446
