speaker1,speaker2,line_count,scene_count,word_count
Andy,Angela,58,13,409.0
Andy,Creed,39,9,248.0
Andy,Darryl,53,8,460.0
Andy,David Wallace,7,1,181.0
Andy,Dwight,317,57,2832.0
Andy,Eric,3,1,15.0
Andy,Erin,262,44,2283.0
Andy,Gabe,39,6,499.0
Andy,Grotti,41,6,458.0
Andy,Jim,274,44,2707.0
Andy,Jo,29,3,357.0
Andy,Kelly,82,14,782.0
Andy,Kevin,117,28,1052.0
Andy,Meredith,55,15,433.0
Andy,Michael,577,68,6550.0
Andy,Oscar,101,24,1099.0
Andy,Pam,244,39,2357.0
Andy,Phyllis,117,34,1133.0
Andy,Ryan,65,14,630.0
Andy,Stanley,62,21,623.0
Andy,Toby,7,2,37.0
Angela,Creed,29,10,239.0
Angela,Darryl,10,2,130.0
Angela,Donna,4,1,27.0
Angela,Dwight,216,41,1752.0
Angela,Eric,3,1,14.0
Angela,Erin,32,9,244.0
Angela,Gabe,6,2,87.0
Angela,Isabel,26,3,185.0
Angela,Jim,152,26,1338.0
Angela,Kelly,25,8,155.0
Angela,Kevin,82,23,519.0
Angela,Meredith,48,13,302.0
Angela,Michael,234,28,2933.0
Angela,Oscar,69,19,486.0
Angela,Pam,97,16,721.0
Angela,Phyllis,72,23,582.0
Angela,Ryan,17,5,107.0
Angela,Stanley,24,8,166.0
Angela,Toby,11,3,114.0
Bar Manager,Jim,9,1,51.0
Bar Manager,Michael,50,4,394.0
Bar Manager,Pam,11,1,67.0
Creed,Darryl,7,1,109.0
Creed,Dwight,46,14,465.0
Creed,Erin,20,7,180.0
Creed,Gabe,6,2,88.0
Creed,Helene,4,1,48.0
Creed,Jim,85,15,760.0
Creed,Kelly,15,5,91.0
Creed,Kevin,25,9,158.0
Creed,Meredith,23,8,127.0
Creed,Michael,137,16,1540.0
Creed,Oscar,31,10,236.0
Creed,Pam,55,12,434.0
Creed,Phyllis,31,11,220.0
Creed,Ryan,14,6,87.0
Creed,Stanley,14,6,96.0
Creed,Toby,9,3,63.0
Darryl,Dwight,57,7,616.0
Darryl,Gabe,21,3,233.0
Darryl,Jim,15,2,212.0
Darryl,Jo,22,1,280.0
Darryl,Kelly,17,4,219.0
Darryl,Kevin,11,2,108.0
Darryl,Meredith,13,3,155.0
Darryl,Michael,93,10,1119.0
Darryl,Oscar,35,5,291.0
Darryl,Pam,25,4,245.0
Darryl,Phyllis,3,1,26.0
Darryl,Ryan,10,2,152.0
Darryl,Stanley,6,2,44.0
Darryl,Toby,31,4,306.0
David Wallace,Dwight,22,2,143.0
David Wallace,Erin,21,3,208.0
David Wallace,Jim,76,10,818.0
David Wallace,Kelly,10,1,73.0
David Wallace,Kevin,4,1,36.0
David Wallace,Meredith,10,1,85.0
David Wallace,Michael,215,19,2302.0
David Wallace,Pam,7,1,47.0
David Wallace,Stanley,4,1,35.0
Donna,Dwight,22,4,174.0
Donna,Jim,35,6,208.0
Donna,Kelly,10,1,56.0
Donna,Kevin,12,1,87.0
Donna,Michael,128,14,967.0
Donna,Pam,33,4,254.0
Dwight,Eric,13,3,221.0
Dwight,Erin,89,20,761.0
Dwight,Gabe,73,13,926.0
Dwight,Grotti,41,6,418.0
Dwight,Isabel,67,8,500.0
Dwight,Jim,457,71,4499.0
Dwight,Jo,30,4,304.0
Dwight,Kelly,106,18,912.0
Dwight,Kevin,139,31,1244.0
Dwight,Meredith,94,20,784.0
Dwight,Michael,936,109,9575.0
Dwight,Oscar,140,31,1256.0
Dwight,Pam,216,38,1962.0
Dwight,Phyllis,153,40,1466.0
Dwight,Ryan,117,19,1052.0
Dwight,Stanley,99,24,836.0
Dwight,Toby,89,11,848.0
Eric,Jim,2,1,21.0
Eric,Kevin,3,1,11.0
Eric,Meredith,2,1,16.0
Eric,Michael,38,5,366.0
Eric,Pam,6,2,20.0
Eric,Phyllis,2,1,12.0
Eric,Toby,33,4,194.0
Erin,Gabe,11,2,137.0
Erin,Grotti,4,1,48.0
Erin,Helene,8,2,80.0
Erin,Jim,173,29,1435.0
Erin,Jo,7,1,101.0
Erin,Kelly,59,14,570.0
Erin,Kevin,92,20,608.0
Erin,Meredith,22,7,143.0
Erin,Michael,472,61,4866.0
Erin,Oscar,50,16,442.0
Erin,Pam,156,28,1320.0
Erin,Phyllis,43,15,339.0
Erin,Ryan,41,9,399.0
Erin,Stanley,28,9,256.0
Erin,Toby,12,4,116.0
Gabe,Jim,39,8,534.0
Gabe,Jo,47,4,684.0
Gabe,Kelly,22,4,178.0
Gabe,Kevin,32,6,362.0
Gabe,Meredith,12,2,139.0
Gabe,Michael,85,11,1077.0
Gabe,Oscar,14,3,182.0
Gabe,Pam,34,7,370.0
Gabe,Phyllis,2,1,15.0
Gabe,Ryan,4,1,28.0
Gabe,Stanley,10,3,121.0
Gabe,Toby,6,1,124.0
Grotti,Michael,80,8,704.0
Helene,Jim,47,9,417.0
Helene,Kelly,4,1,53.0
Helene,Kevin,4,1,49.0
Helene,Michael,91,12,1013.0
Helene,Pam,75,12,631.0
Helene,Ryan,4,1,44.0
Isabel,Michael,22,5,207.0
Isabel,Pam,13,2,70.0
Jim,Jo,40,5,406.0
Jim,Kelly,95,16,817.0
Jim,Kevin,215,34,1991.0
Jim,Meredith,112,19,1017.0
Jim,Michael,1264,133,12705.0
Jim,Oscar,144,28,1421.0
Jim,Pam,853,125,7048.0
Jim,Phyllis,203,38,1728.0
Jim,Ryan,96,16,799.0
Jim,Stanley,130,24,1088.0
Jim,Toby,35,5,290.0
Jo,Kevin,47,5,640.0
Jo,Meredith,3,1,39.0
Jo,Michael,198,21,2608.0
Jo,Oscar,21,2,270.0
Jo,Phyllis,7,1,162.0
Jo,Toby,10,1,111.0
Kelly,Kevin,37,12,272.0
Kelly,Meredith,39,11,313.0
Kelly,Michael,171,22,2142.0
Kelly,Oscar,36,9,306.0
Kelly,Pam,80,15,543.0
Kelly,Phyllis,30,10,196.0
Kelly,Ryan,84,15,710.0
Kelly,Stanley,24,7,206.0
Kelly,Toby,2,1,14.0
Kevin,Meredith,68,17,507.0
Kevin,Michael,399,50,4319.0
Kevin,Oscar,134,33,1045.0
Kevin,Pam,182,31,1366.0
Kevin,Phyllis,94,24,577.0
Kevin,Ryan,23,6,153.0
Kevin,Stanley,26,9,190.0
Kevin,Toby,5,2,41.0
Meredith,Michael,203,25,2524.0
Meredith,Oscar,60,18,479.0
Meredith,Pam,84,15,613.0
Meredith,Phyllis,40,13,271.0
Meredith,Ryan,27,9,243.0
Meredith,Stanley,21,7,204.0
Meredith,Toby,5,1,34.0
Michael,Oscar,353,43,4154.0
Michael,Pam,822,92,8032.0
Michael,Phyllis,364,50,4422.0
Michael,Ryan,174,21,2154.0
