speaker1,speaker2,1,2,3,4,5,6,7,8,9
Erin,Harry,0,0,0,0,0,0,0,53,0
Erin,Helene,0,0,0,0,0,81,0,0,0
Erin,Holly,0,0,0,0,0,0,829,0,0
Erin,Host,0,0,0,0,0,0,0,203,0
Erin,Irene,0,0,0,0,0,0,0,485,0
Erin,Jessica,0,0,0,0,0,0,0,563,0
Erin,Jim,0,0,0,0,14,1623,1065,1602,725
Erin,Jo,0,0,0,0,0,103,91,0,0
Erin,Kelly,0,0,0,0,73,630,531,224,0
Erin,Kevin,0,0,0,0,33,644,758,1414,940
Erin,Meredith,0,0,0,0,12,156,273,243,940
Erin,Michael,0,0,0,0,986,5314,4549,0,0
Erin,Nate,0,0,0,0,0,0,59,0,0
Erin,Nellie,0,0,0,0,0,0,0,785,1315
Erin,Oscar,0,0,0,0,87,498,635,873,837
Erin,Pam,0,0,0,0,218,1490,1827,696,1590
Erin,Pete,0,0,0,0,0,0,0,0,2423
Erin,Phyllis,0,0,0,0,54,359,779,371,701
Erin,Robert California,0,0,0,0,0,0,0,1382,0
Erin,Ryan,0,0,0,0,0,423,431,690,0
Erin,Senator Lipton,0,0,0,0,0,0,0,156,0
Erin,Stanley,0,0,0,0,41,267,242,330,477
Erin,Susan,0,0,0,0,0,0,0,146,0
Erin,Toby,0,0,0,0,32,118,304,159,89
Erin,Todd Packer,0,0,0,0,0,0,0,88,0
Erin,Val,0,0,0,0,0,0,0,34,0
Erin,Walter,0,0,0,0,0,0,0,181,0
Esther,Jim,0,0,0,0,0,0,0,0,61
Esther,Nellie,0,0,0,0,0,0,0,0,175
Esther,Oscar,0,0,0,0,0,0,0,0,31
Gabe,Holly,0,0,0,0,0,0,175,0,0
Gabe,Jim,0,0,0,0,0,560,1336,787,0
Gabe,Jo,0,0,0,0,0,715,674,0,0
Gabe,Kelly,0,0,0,0,0,188,400,136,0
Gabe,Kevin,0,0,0,0,0,386,887,170,0
Gabe,Meredith,0,0,0,0,0,148,665,77,0
Gabe,Michael,0,0,0,0,0,1107,2806,0,0
Gabe,Nellie,0,0,0,0,0,0,0,386,0
Gabe,Oscar,0,0,0,0,0,190,607,266,0
Gabe,Pam,0,0,0,0,0,390,1488,324,0
Gabe,Phyllis,0,0,0,0,0,17,553,172,0
Gabe,Robert California,0,0,0,0,0,0,0,977,0
Gabe,Ryan,0,0,0,0,0,31,289,206,0
Gabe,Stanley,0,0,0,0,0,126,88,61,0
Gabe,Toby,0,0,0,0,0,132,550,476,0
Gabe,Todd Packer,0,0,0,0,0,0,89,148,0
Gabe,Val,0,0,0,0,0,0,0,157,0
Gabe,Walter,0,0,0,0,0,0,0,198,0
Grotti,Michael,0,0,0,0,0,735,0,0,0
Harry,Jim,0,0,0,0,0,0,0,326,0
