speaker1,speaker2,line_count,scene_count,word_count
Andy,Angela,71,19,669
Andy,Creed,52,10,544
Andy,Danny,13,1,73
Andy,Darryl,311,47,2983
Andy,Deangelo,68,14,926
Andy,Dwight,229,39,2372
Andy,Erin,264,45,2162
Andy,Gabe,129,20,1376
Andy,Holly,32,4,280
Andy,Jada,9,2,108
Andy,Jim,210,41,2140
Andy,Kelly,125,25,1285
Andy,Kevin,189,38,1815
Andy,Meredith,58,15,532
Andy,Michael,383,46,5066
Andy,Nate,7,1,75
Andy,Oscar,131,26,1257
Andy,Pam,290,48,3145
Andy,Phyllis,155,34,1438
Andy,Ryan,140,24,1411
Andy,Stanley,92,21,761
Andy,Toby,41,6,361
Angela,Creed,16,5,108
Angela,Darryl,50,10,375
Angela,Deangelo,42,5,539
Angela,Dwight,165,31,1393
Angela,Erin,44,16,320
Angela,Gabe,20,8,192
Angela,Holly,20,3,126
Angela,Jada,3,1,65
Angela,Jim,95,20,937
Angela,Kelly,48,15,519
Angela,Kevin,120,28,1087
Angela,Meredith,44,13,465
Angela,Michael,213,22,2802
Angela,Oscar,90,21,642
Angela,Pam,134,26,1371
Angela,Phyllis,56,18,469
Angela,Ryan,29,8,209
Angela,Stanley,32,12,244
Angela,Toby,28,6,317
Angela,Todd Packer,3,1,35
Creed,Danny,5,1,41
Creed,Darryl,17,4,114
Creed,Deangelo,2,1,11
Creed,Dwight,18,5,255
Creed,Erin,33,8,203
Creed,Gabe,33,6,388
Creed,Jada,3,1,21
Creed,Jim,34,7,291
Creed,Kelly,25,8,188
Creed,Kevin,54,13,408
Creed,Meredith,12,5,116
Creed,Michael,122,11,1431
Creed,Oscar,14,5,127
Creed,Pam,71,15,709
Creed,Phyllis,16,6,108
Creed,Ryan,23,8,178
Creed,Stanley,15,5,64
Creed,Toby,19,3,175
Danny,Dwight,60,7,607
Danny,Gabe,5,1,38
Danny,Jim,86,11,769
Danny,Kevin,18,2,113
Danny,Meredith,37,5,408
Danny,Michael,66,6,733
Danny,Oscar,8,2,50
Danny,Pam,17,2,219
Danny,Ryan,5,1,44
Danny,Todd Packer,10,2,93
Darryl,Deangelo,63,13,826
Darryl,Dwight,105,16,854
Darryl,Erin,36,9,294
Darryl,Gabe,93,18,1006
Darryl,Holly,7,2,40
Darryl,Jada,28,7,214
Darryl,Jim,73,13,749
Darryl,Jo,12,1,147
Darryl,Kelly,28,7,281
Darryl,Kevin,116,26,890
Darryl,Meredith,20,7,130
Darryl,Michael,233,28,2909
Darryl,Oscar,73,19,579
Darryl,Pam,122,24,1217
Darryl,Phyllis,47,15,371
Darryl,Ryan,39,7,412
Darryl,Stanley,33,10,244
Darryl,Toby,22,4,234
Deangelo,Dwight,79,9,1092
Deangelo,Erin,63,9,852
Deangelo,Gabe,35,6,474
Deangelo,Jim,131,20,1591
Deangelo,Kelly,34,5,467
Deangelo,Kevin,96,14,1256
Deangelo,Meredith,18,5,258
Deangelo,Michael,265,29,3242
Deangelo,Oscar,54,7,714
Deangelo,Pam,69,12,863
Deangelo,Phyllis,36,4,690
Deangelo,Ryan,42,7,656
Deangelo,Stanley,25,6,345
Deangelo,Toby,9,3,198
Dwight,Erin,145,28,1713
Dwight,Gabe,62,14,697
Dwight,Holly,102,14,1074
Dwight,Jim,632,89,6714
Dwight,Jo,56,4,658
Dwight,Kelly,128,23,1483
Dwight,Kevin,186,28,1835
Dwight,Meredith,70,17,755
Dwight,Michael,526,59,6291
Dwight,Nate,48,5,483
Dwight,Oscar,104,17,885
Dwight,Pam,359,55,4084
Dwight,Phyllis,142,33,1265
Dwight,Ryan,80,16,819
Dwight,Stanley,89,16,1009
Dwight,Toby,49,7,680
Dwight,Todd Packer,35,6,308
