speaker1,speaker2,line_count,scene_count,word_count
Andy,Angela,70,16,792.0
Andy,Creed,10,4,87.0
Andy,Darryl,9,2,139.0
Andy,Dwight,132,21,1144.0
Andy,Jan,30,4,212.0
Andy,Jim,131,24,1229.0
Andy,Kelly,15,4,110.0
Andy,Kevin,79,17,535.0
Andy,Meredith,14,3,83.0
Andy,Michael,208,24,2622.0
Andy,Oscar,25,10,195.0
Andy,Pam,90,20,746.0
Andy,Phyllis,36,10,295.0
Andy,Ryan,49,5,469.0
Andy,Stanley,26,8,225.0
Andy,Toby,26,7,274.0
Angela,Creed,13,4,108.0
Angela,Darryl,9,2,46.0
Angela,Dwight,173,26,1400.0
Angela,Jan,47,7,482.0
Angela,Jim,56,12,544.0
Angela,Kelly,17,5,90.0
Angela,Kevin,23,7,205.0
Angela,Meredith,17,2,120.0
Angela,Michael,180,21,2347.0
Angela,Oscar,15,6,86.0
Angela,Pam,83,19,721.0
Angela,Phyllis,42,12,426.0
Angela,Stanley,14,4,94.0
Angela,Toby,19,4,231.0
Creed,Darryl,4,1,28.0
Creed,Dwight,22,6,254.0
Creed,Holly,9,2,60.0
Creed,Jan,6,1,32.0
Creed,Jim,45,9,441.0
Creed,Kelly,16,4,103.0
Creed,Kevin,12,4,112.0
Creed,Meredith,22,4,161.0
Creed,Michael,85,13,1120.0
Creed,Oscar,23,7,145.0
Creed,Pam,31,8,170.0
Creed,Phyllis,17,7,90.0
Creed,Ryan,37,5,391.0
Creed,Stanley,15,4,110.0
Creed,Toby,17,5,130.0
Darryl,Dwight,22,3,159.0
Darryl,Jan,4,1,33.0
Darryl,Jim,22,6,82.0
Darryl,Kelly,42,6,309.0
Darryl,Kevin,5,1,41.0
Darryl,Michael,108,10,1353.0
Darryl,Oscar,11,3,47.0
Darryl,Pam,42,8,290.0
Darryl,Phyllis,8,2,36.0
Darryl,Ryan,18,1,149.0
Darryl,Stanley,9,2,37.0
Darryl,Toby,12,2,104.0
Dwight,Holly,32,4,170.0
Dwight,Jan,33,4,250.0
Dwight,Jim,283,46,2393.0
Dwight,Karen,18,3,187.0
Dwight,Kelly,24,6,249.0
Dwight,Kevin,16,4,107.0
Dwight,Meredith,30,6,292.0
Dwight,Michael,678,76,7707.0
Dwight,Oscar,11,3,55.0
Dwight,Pam,127,25,946.0
Dwight,Phyllis,32,8,288.0
Dwight,Ryan,92,12,780.0
Dwight,Stanley,39,8,276.0
Dwight,Toby,33,6,228.0
Holly,Kevin,49,5,304.0
Holly,Meredith,3,1,10.0
Holly,Michael,126,11,1222.0
Holly,Pam,19,3,102.0
Holly,Toby,35,5,220.0
Jan,Jim,79,7,613.0
Jan,Kevin,8,1,36.0
Jan,Lester,17,2,226.0
Jan,Michael,368,33,3853.0
Jan,Oscar,13,2,100.0
Jan,Pam,110,14,909.0
Jan,Ryan,20,2,127.0
Jan,Toby,2,1,13.0
Jim,Karen,28,3,308.0
Jim,Kelly,33,8,277.0
Jim,Kevin,76,19,675.0
Jim,Meredith,42,6,289.0
Jim,Michael,673,63,7307.0
Jim,Oscar,62,15,519.0
Jim,Pam,515,85,3955.0
Jim,Phyllis,65,14,663.0
Jim,Ryan,80,11,819.0
Jim,Stanley,56,13,488.0
Jim,Toby,80,11,710.0
Karen,Michael,35,3,424.0
Kelly,Kevin,14,4,87.0
Kelly,Meredith,11,1,76.0
Kelly,Michael,100,13,1053.0
Kelly,Oscar,16,4,105.0
Kelly,Pam,49,10,346.0
Kelly,Phyllis,22,5,102.0
Kelly,Ryan,63,8,558.0
Kelly,Stanley,12,3,55.0
Kelly,Toby,19,4,118.0
Kevin,Meredith,19,4,141.0
Kevin,Michael,240,28,2549.0
Kevin,Oscar,51,15,365.0
Kevin,Pam,92,21,732.0
Kevin,Phyllis,40,11,230.0
Kevin,Ryan,43,3,336.0
Kevin,Stanley,32,8,240.0
Kevin,Toby,20,6,178.0
Lester,Michael,65,7,877.0
Lester,Ryan,3,1,24.0
Lester,Toby,6,2,155.0
Meredith,Michael,52,5,571.0
Meredith,Oscar,8,2,55.0
Meredith,Pam,25,5,156.0
Meredith,Phyllis,16,3,109.0
Meredith,Stanley,16,3,138.0
Meredith,Toby,13,3,114.0
Michael,Oscar,198,27,2296.0
Michael,Pam,588,65,7200.0
Michael,Phyllis,190,23,2257.0
Michael,Ryan,290,32,3268.0
Michael,Stanley,224,25,2829.0
Michael,Toby,183,22,2254.0
Oscar,Pam,80,20,570.0
Oscar,Phyllis,30,9,162.0
Oscar,Ryan,18,2,153.0
Oscar,Stanley,32,10,226.0
Oscar,Toby,30,8,302.0
Pam,Phyllis,68,16,500.0
Pam,Ryan,82,8,595.0
Pam,Stanley,50,10,404.0
Pam,Toby,98,19,805.0
Phyllis,Ryan,30,4,239.0
Phyllis,Stanley,36,13,257.0
Phyllis,Toby,26,7,240.0
Ryan,Stanley,29,3,246.0
Ryan,Toby,24,2,198.0
Stanley,Toby,12,3,108.0
