speaker1,speaker2,line_count,scene_count,word_count
Andy,Angela,35,7,295
Andy,Carol,7,1,32
Andy,Creed,5,2,52
Andy,Darryl,11,1,113
Andy,Dwight,223,38,2013
Andy,Jan,2,1,34
Andy,Jim,277,45,2165
Andy,Josh,24,4,175
Andy,Karen,82,18,628
Andy,Kelly,12,3,101
Andy,Kevin,23,6,131
Andy,Meredith,14,4,82
Andy,Michael,287,41,4046
Andy,Oscar,15,5,103
Andy,Pam,61,14,544
Andy,Phyllis,25,7,206
Andy,Ryan,18,5,168
Andy,Stanley,26,5,202
Angela,Ben Franklin,5,1,50
Angela,Creed,14,5,188
Angela,Darryl,5,1,72
Angela,Dwight,121,31,1153
Angela,Jan,14,1,109
Angela,Jim,26,7,242
Angela,Karen,76,15,722
Angela,Kelly,51,11,594
Angela,Kevin,111,26,872
Angela,Meredith,39,11,339
Angela,Michael,227,37,3360
Angela,Oscar,50,12,433
Angela,Pam,122,27,1304
Angela,Phyllis,58,15,530
Angela,Roy,7,2,45
Angela,Ryan,17,6,165
Angela,Stanley,18,6,133
Angela,Toby,17,4,180
Ben Franklin,Dwight,11,2,78
Ben Franklin,Karen,9,2,71
Ben Franklin,Meredith,5,1,50
Ben Franklin,Michael,22,3,229
Ben Franklin,Pam,20,4,163
Carol,Dwight,6,1,37
Carol,Jim,6,1,20
Carol,Kevin,3,1,17
Carol,Michael,64,7,671
Creed,Dwight,42,10,369
Creed,Jim,9,4,78
Creed,Karen,9,3,83
Creed,Kelly,6,2,62
Creed,Kevin,20,7,140
Creed,Meredith,16,6,134
Creed,Michael,52,8,604
Creed,Oscar,2,1,24
Creed,Pam,23,7,121
Creed,Phyllis,9,3,105
Creed,Ryan,4,2,20
Creed,Stanley,2,1,20
Creed,Toby,16,4,111
Darryl,Dwight,18,2,205
Darryl,Jim,21,2,234
Darryl,Karen,9,2,105
Darryl,Kelly,15,2,145
Darryl,Kevin,33,4,337
Darryl,Meredith,4,1,52
Darryl,Michael,162,14,1656
Darryl,Oscar,11,1,117
Darryl,Pam,20,3,230
Darryl,Phyllis,5,1,49
Darryl,Roy,6,1,23
Darryl,Ryan,12,2,134
Darryl,Stanley,4,1,49
Darryl,Toby,21,2,245
David Wallace,Dwight,8,1,48
David Wallace,Jan,33,5,284
David Wallace,Jim,19,2,260
David Wallace,Karen,11,2,90
David Wallace,Kelly,3,1,64
David Wallace,Michael,97,9,984
David Wallace,Ryan,3,1,71
Dwight,Jan,93,11,786
Dwight,Jim,372,64,3435
Dwight,Josh,33,7,204
Dwight,Karen,97,17,781
Dwight,Kelly,36,8,391
Dwight,Kevin,55,13,594
Dwight,Meredith,16,5,74
Dwight,Michael,1030,136,10636
Dwight,Oscar,35,10,293
Dwight,Pam,252,45,2604
Dwight,Phyllis,61,13,531
Dwight,Roy,3,1,8
Dwight,Ryan,134,25,1435
Dwight,Stanley,67,12,676
Dwight,Toby,47,6,500
Dwight,Tony,24,2,186
Jan,Jim,31,4,300
Jan,Josh,32,5,264
Jan,Karen,17,3,194
Jan,Kevin,18,2,114
Jan,Michael,436,44,4395
Jan,Pam,37,6,402
Jan,Phyllis,4,1,78
Jan,Toby,33,4,302
Jim,Josh,42,8,388
Jim,Karen,364,67,2932
Jim,Kelly,28,6,267
Jim,Kevin,117,22,692
Jim,Meredith,16,3,43
Jim,Michael,459,55,5222
Jim,Oscar,14,4,89
Jim,Pam,369,53,2571
Jim,Phyllis,31,9,340
Jim,Roy,14,2,70
Jim,Ryan,81,11,528
Jim,Stanley,23,8,148
Jim,Toby,43,6,254
Josh,Karen,8,2,67
Josh,Michael,61,8,568
Karen,Kelly,16,4,119
Karen,Kevin,41,7,345
Karen,Meredith,20,5,123
Karen,Michael,197,25,2738
Karen,Oscar,7,2,34
Karen,Pam,174,34,1337
Karen,Phyllis,77,18,645
Karen,Roy,14,2,123
Karen,Ryan,15,5,96
Karen,Stanley,24,7,181
Karen,Tony,26,3,160
Kelly,Kevin,41,10,387
Kelly,Meredith,17,6,114
Kelly,Michael,128,19,1809
Kelly,Oscar,15,4,229
Kelly,Pam,89,22,764
Kelly,Phyllis,22,7,142
Kelly,Roy,11,3,70
Kelly,Ryan,60,11,555
Kelly,Stanley,19,5,166
Kelly,Toby,30,4,308
Kevin,Meredith,20,7,106
Kevin,Michael,259,36,2966
Kevin,Oscar,50,10,344
Kevin,Pam,151,33,1031
Kevin,Phyllis,44,12,313
Kevin,Roy,29,7,206
Kevin,Ryan,41,10,376
Kevin,Stanley,20,6,148
Kevin,Toby,45,13,420
Kevin,Tony,4,1,15
Meredith,Michael,62,11,1089
Meredith,Oscar,4,2,47
Meredith,Pam,26,9,155
Meredith,Phyllis,12,5,83
Meredith,Ryan,6,2,27
Meredith,Stanley,6,3,63
Meredith,Toby,5,2,31
Michael,Oscar,76,17,1430
Michael,Pam,673,86,7864
Michael,Phyllis,200,28,2672
Michael,Roy,22,5,399
Michael,Ryan,172,22,2448
Michael,Stanley,148,22,1910
Michael,Toby,176,20,2212
Michael,Tony,54,3,504
Oscar,Pam,13,5,88
Oscar,Phyllis,13,4,103
Oscar,Stanley,13,4,120
Pam,Phyllis,75,20,608
Pam,Roy,115,20,1019
Pam,Ryan,73,14,605
Pam,Stanley,42,12,327
Pam,Toby,63,12,504
Pam,Tony,5,1,14
Phyllis,Ryan,21,6,163
Phyllis,Stanley,43,14,261
Phyllis,Toby,12,3,109
Roy,Ryan,8,1,67
Ryan,Stanley,23,6,200
Ryan,Toby,38,6,430
Stanley,Toby,8,2,73
