speaker1,speaker2,1,2,3,4,5,6,7,8,9
Kevin,Oscar,5,14,10,15,29,33,35,35,44
Kevin,Pam,2,18,33,21,18,31,40,35,22
Kevin,Pete,0,0,0,0,0,0,0,0,13
Kevin,Phyllis,0,8,12,11,16,24,25,24,27
Kevin,Robert California,0,0,0,0,0,0,0,26,0
Kevin,Roy,1,4,7,0,0,0,0,0,0
Kevin,Ryan,1,7,10,3,4,6,18,14,0
Kevin,Senator Lipton,0,0,0,0,0,0,0,2,0
Kevin,Stanley,2,6,6,8,15,9,11,17,15
Kevin,Susan,0,0,0,0,0,0,0,2,0
Kevin,Toby,0,5,13,6,3,2,6,10,5
Kevin,Todd Packer,0,1,0,0,0,0,3,0,0
Kevin,Tony,0,0,1,0,0,0,0,0,0
Kevin,Trevor,0,0,0,0,0,0,0,0,1
Kevin,Val,0,0,0,0,0,0,0,8,0
Kevin,Walter,0,0,0,0,0,0,0,1,0
Lester,Michael,0,0,0,7,0,0,0,0,0
Lester,Ryan,0,0,0,1,0,0,0,0,0
Lester,Toby,0,0,0,2,0,0,0,0,0
Mark Franks,Pam,0,0,0,0,0,0,0,0,4
Meredith,Michael,0,13,11,5,23,25,22,0,0
Meredith,Nellie,0,0,0,0,0,0,0,2,18
Meredith,Oscar,0,3,2,2,15,18,15,16,22
Meredith,Pam,0,6,9,5,8,15,22,14,34
Meredith,Pete,0,0,0,0,0,0,0,0,12
Meredith,Phyllis,0,7,5,3,10,13,12,10,21
Meredith,Robert California,0,0,0,0,0,0,0,10,0
Meredith,Ryan,0,3,2,0,2,9,11,6,0
Meredith,Senator Lipton,0,0,0,0,0,0,0,1,0
Meredith,Stanley,0,2,3,3,9,7,7,11,15
Meredith,Toby,0,3,2,3,4,1,4,3,3
Meredith,Trevor,0,0,0,0,0,0,0,0,1
Meredith,Val,0,0,0,0,0,0,0,1,0
Meredith,Walter,0,0,0,0,0,0,0,1,0
Michael,Mr. Brown,7,0,0,0,0,0,0,0,0
Michael,Nate,0,0,0,0,0,0,1,0,0
Michael,Oscar,13,23,17,27,44,43,40,0,0
Michael,Pam,22,77,86,65,107,93,54,0,0
Michael,Phyllis,0,24,28,23,30,50,35,0,0
Michael,Roy,7,12,5,0,0,0,0,0,0
Michael,Ryan,15,38,22,32,43,21,32,0,0
Michael,Stanley,8,27,22,25,28,30,28,0,0
Michael,Toby,0,29,20,22,11,14,17,0,0
Michael,Todd Packer,0,7,0,0,0,0,9,0,0
Michael,Tony,0,0,3,0,0,0,0,0,0
Mr. Brown,Oscar,1,0,0,0,0,0,0,0,0
Nate,Oscar,0,0,0,0,0,0,1,1,0
Nate,Pam,0,0,0,0,0,0,4,1,0
Nate,Phyllis,0,0,0,0,0,0,1,1,0
Nate,Ryan,0,0,0,0,0,0,0,1,0
Nate,Stanley,0,0,0,0,0,0,1,0,0
Nate,Toby,0,0,0,0,0,0,0,1,0
Nate,Val,0,0,0,0,0,0,0,3,0
Nellie,Oscar,0,0,0,0,0,0,0,7,14
Nellie,Pam,0,0,0,0,0,0,0,17,30
Nellie,Pete,0,0,0,0,0,0,0,0,15
Nellie,Phyllis,0,0,0,0,0,0,0,6,19
Nellie,Robert California,0,0,0,0,0,0,0,17,0
Nellie,Ryan,0,0,0,0,0,0,0,5,0
Nellie,Stanley,0,0,0,0,0,0,0,6,15
Nellie,Toby,0,0,0,0,0,0,0,3,13
Nellie,Todd Packer,0,0,0,0,0,0,0,16,0
Oscar,Pam,4,16,5,20,16,22,32,38,25
Oscar,Pete,0,0,0,0,0,0,0,0,10
Oscar,Phyllis,0,4,4,9,14,27,19,34,28
Oscar,Robert California,0,0,0,0,0,0,0,16,0
Oscar,Ryan,1,5,0,2,3,9,23,20,0
Oscar,Senator Lipton,0,0,0,0,0,0,0,5,0
Oscar,Stanley,3,7,4,10,14,11,11,15,17
Oscar,Susan,0,0,0,0,0,0,0,2,0
Oscar,Toby,0,4,0,8,4,2,7,12,9
Oscar,Todd Packer,0,0,0,0,0,0,1,0,0
Oscar,Trevor,0,0,0,0,0,0,0,0,3
Oscar,Val,0,0,0,0,0,0,0,2,0
Oscar,Walter,0,0,0,0,0,0,0,1,0
Pam,Pete,0,0,0,0,0,0,0,0,8
Pam,Phyllis,0,22,20,16,18,27,37,32,22
Pam,Robert California,0,0,0,0,0,0,0,13,0
Pam,Roy,7,15,20,0,0,0,0,0,0
Pam,Ryan,2,9,14,8,32,14,28,21,0
Pam,Stanley,3,14,12,10,13,11,18,16,19
Pam,Toby,0,10,12,19,2,5,3,6,7
Pam,Todd Packer,0,1,0,0,0,0,0,0,0
Pam,Tony,0,0,1,0,0,0,0,0,0
Pam,Val,0,0,0,0,0,0,0,2,0
Pete,Phyllis,0,0,0,0,0,0,0,0,3
Pete,Stanley,0,0,0,0,0,0,0,0,5
Pete,Toby,0,0,0,0,0,0,0,0,3
Phyllis,Robert California,0,0,0,0,0,0,0,10,0
Phyllis,Ryan,0,3,6,4,7,8,15,14,0
Phyllis,Senator Lipton,0,0,0,0,0,0,0,1,0
Phyllis,Stanley,0,8,14,13,30,26,23,19,26
Phyllis,Susan,0,0,0,0,0,0,0,1,0
Phyllis,Toby,0,3,3,7,0,1,5,5,3
Phyllis,Todd Packer,0,1,0,0,0,0,0,0,0
Phyllis,Val,0,0,0,0,0,0,0,6,0
Robert California,Ryan,0,0,0,0,0,0,0,11,0
Robert California,Senator Lipton,0,0,0,0,0,0,0,1,0
Robert California,Stanley,0,0,0,0,0,0,0,10,0
Robert California,Susan,0,0,0,0,0,0,0,9,0
Robert California,Toby,0,0,0,0,0,0,0,7,0
Robert California,Todd Packer,0,0,0,0,0,0,0,1,0
Robert California,Val,0,0,0,0,0,0,0,1,0
Robert California,Walter,0,0,0,0,0,0,0,2,0
Roy,Ryan,2,2,1,0,0,0,0,0,0
Roy,Stanley,0,1,0,0,0,0,0,0,0
Roy,Todd Packer,0,1,0,0,0,0,0,0,0
Ryan,Stanley,2,6,6,3,4,7,11,10,0
Ryan,Susan,0,0,0,0,0,0,0,2,0
Ryan,Toby,0,4,6,2,3,3,5,4,0
Ryan,Todd Packer,0,1,0,0,0,0,1,4,0
Stanley,Toby,0,3,2,3,2,5,4,0,4
Stanley,Todd Packer,0,0,0,0,0,0,0,2,0
Stanley,Val,0,0,0,0,0,0,0,1,0
Susan,Toby,0,0,0,0,0,0,0,1,0
