speaker1,speaker2,line_count,scene_count,word_count
Angela,Dwight,13,3,112
Angela,Katy,11,1,84
Angela,Kevin,16,4,79
Angela,Michael,49,6,755
Angela,Oscar,14,4,67
Angela,Pam,11,4,63
Angela,Roy,3,1,18
Angela,Stanley,2,1,13
Dwight,Jan,18,1,144
Dwight,Jim,198,28,1888
Dwight,Katy,19,2,143
Dwight,Kevin,13,2,79
Dwight,Michael,263,25,3049
Dwight,Mr. Brown,31,2,464
Dwight,Oscar,26,5,157
Dwight,Pam,85,13,638
Dwight,Roy,13,3,101
Dwight,Ryan,24,5,166
Dwight,Stanley,43,8,386
Jan,Michael,61,4,715
Jan,Pam,11,1,135
Jim,Katy,28,2,209
Jim,Kevin,21,5,112
Jim,Michael,137,17,1734
Jim,Mr. Brown,3,1,28
Jim,Oscar,21,3,121
Jim,Pam,199,23,1495
Jim,Roy,61,10,544
Jim,Ryan,19,4,116
Jim,Stanley,12,2,37
Katy,Michael,100,9,1058
Katy,Oscar,3,1,16
Katy,Pam,15,2,66
Katy,Ryan,3,1,22
Katy,Stanley,5,1,41
Kevin,Michael,56,6,772
Kevin,Mr. Brown,8,2,96
Kevin,Oscar,22,5,154
Kevin,Pam,7,2,43
Kevin,Roy,8,1,51
Kevin,Ryan,3,1,16
Kevin,Stanley,7,2,30
Michael,Mr. Brown,72,7,923
Michael,Oscar,134,13,1792
Michael,Pam,200,22,2942
Michael,Roy,44,7,551
Michael,Ryan,111,15,1395
Michael,Stanley,77,8,1025
Mr. Brown,Oscar,4,1,11
Oscar,Pam,13,4,89
Oscar,Ryan,3,1,17
Oscar,Stanley,12,3,78
Pam,Roy,51,7,314
Pam,Ryan,13,2,73
Pam,Stanley,16,3,143
Roy,Ryan,4,2,27
Ryan,Stanley,8,2,51
