speaker1,speaker2,line_count,scene_count,word_count
Andy,Angela,71,19,635.0
Andy,Creed,52,10,531.0
Andy,Danny,13,1,68.0
Andy,Darryl,309,47,2771.0
Andy,Deangelo,68,14,870.0
Andy,Dwight,229,39,2241.0
Andy,Erin,257,44,1984.0
Andy,Gabe,129,20,1297.0
Andy,Holly,32,4,257.0
Andy,Jada,9,2,104.0
Andy,Jim,207,41,2012.0
Andy,Kelly,119,24,1174.0
Andy,Kevin,188,38,1699.0
Andy,Meredith,58,15,503.0
Andy,Michael,381,46,4805.0
Andy,Nate,7,1,70.0
Andy,Oscar,131,26,1180.0
Andy,Pam,287,48,2983.0
Andy,Phyllis,155,34,1351.0
Andy,Ryan,138,24,1323.0
Andy,Stanley,92,21,717.0
Andy,Toby,41,6,340.0
Angela,Creed,16,5,99.0
Angela,Darryl,48,10,349.0
Angela,Deangelo,42,5,511.0
Angela,Dwight,165,31,1325.0
Angela,Erin,44,16,307.0
Angela,Gabe,20,8,183.0
Angela,Holly,20,3,118.0
Angela,Jada,3,1,60.0
Angela,Jim,95,20,879.0
Angela,Kelly,48,15,492.0
Angela,Kevin,119,28,1037.0
Angela,Meredith,44,13,440.0
Angela,Michael,212,22,2658.0
Angela,Oscar,89,21,600.0
Angela,Pam,134,26,1291.0
Angela,Phyllis,56,18,442.0
Angela,Ryan,29,8,194.0
Angela,Stanley,32,12,236.0
Angela,Toby,28,6,300.0
Angela,Todd Packer,3,1,33.0
Creed,Danny,5,1,38.0
Creed,Darryl,17,4,107.0
Creed,Deangelo,2,1,11.0
Creed,Dwight,18,5,248.0
Creed,Erin,30,7,177.0
Creed,Gabe,33,6,368.0
Creed,Jada,3,1,19.0
Creed,Jim,33,7,274.0
Creed,Kelly,22,7,161.0
Creed,Kevin,54,13,388.0
Creed,Meredith,12,5,108.0
Creed,Michael,122,11,1363.0
Creed,Oscar,14,5,116.0
Creed,Pam,70,15,666.0
Creed,Phyllis,16,6,100.0
Creed,Ryan,23,8,164.0
Creed,Stanley,15,5,61.0
Creed,Toby,19,3,163.0
Danny,Dwight,60,7,566.0
Danny,Gabe,5,1,37.0
Danny,Jim,86,11,716.0
Danny,Kevin,18,2,106.0
Danny,Meredith,37,5,377.0
Danny,Michael,66,6,691.0
Danny,Oscar,8,2,46.0
Danny,Pam,17,2,206.0
Danny,Ryan,5,1,41.0
Danny,Todd Packer,10,2,88.0
Darryl,Deangelo,63,13,781.0
Darryl,Dwight,105,16,794.0
Darryl,Erin,36,9,271.0
Darryl,Gabe,93,18,946.0
Darryl,Holly,7,2,39.0
Darryl,Jada,28,7,200.0
Darryl,Jim,72,13,702.0
Darryl,Jo,12,1,140.0
Darryl,Kelly,28,7,263.0
Darryl,Kevin,114,26,827.0
Darryl,Meredith,20,7,120.0
Darryl,Michael,233,28,2750.0
Darryl,Oscar,72,19,535.0
Darryl,Pam,121,24,1144.0
Darryl,Phyllis,47,15,346.0
Darryl,Ryan,39,7,388.0
Darryl,Stanley,33,10,233.0
Darryl,Toby,22,4,220.0
Deangelo,Dwight,79,9,1033.0
Deangelo,Erin,60,8,799.0
Deangelo,Gabe,35,6,443.0
Deangelo,Jim,131,20,1501.0
Deangelo,Kelly,31,4,416.0
Deangelo,Kevin,96,14,1186.0
Deangelo,Meredith,18,5,250.0
Deangelo,Michael,260,29,3068.0
Deangelo,Oscar,54,7,679.0
Deangelo,Pam,69,12,818.0
Deangelo,Phyllis,36,4,652.0
Deangelo,Ryan,42,7,617.0
Deangelo,Stanley,25,6,331.0
Deangelo,Toby,9,3,183.0
Dwight,Erin,143,28,1624.0
Dwight,Gabe,62,14,658.0
Dwight,Holly,101,14,1011.0
Dwight,Jim,632,89,6339.0
Dwight,Jo,56,4,625.0
Dwight,Kelly,128,23,1416.0
Dwight,Kevin,186,28,1739.0
Dwight,Meredith,70,17,719.0
Dwight,Michael,525,59,5969.0
Dwight,Nate,46,5,446.0
Dwight,Oscar,104,17,819.0
Dwight,Pam,359,55,3868.0
Dwight,Phyllis,140,33,1191.0
Dwight,Ryan,80,16,765.0
Dwight,Stanley,87,16,957.0
Dwight,Toby,49,7,646.0
Dwight,Todd Packer,35,6,286.0
Erin,Gabe,113,22,1203.0
Erin,Holly,87,12,773.0
Erin,Jim,122,26,979.0
Erin,Jo,8,1,86.0
Erin,Kelly,58,15,477.0
Erin,Kevin,74,20,701.0
Erin,Meredith,24,10,241.0
Erin,Michael,384,46,4251.0
Erin,Nate,6,1,55.0
Erin,Oscar,81,18,584.0
Erin,Pam,181,36,1704.0
Erin,Phyllis,81,24,736.0
Erin,Ryan,48,13,378.0
Erin,Stanley,30,11,218.0
Erin,Toby,32,6,270.0
Gabe,Holly,19,3,165.0
Gabe,Jim,119,23,1278.0
Gabe,Jo,46,6,636.0
Gabe,Kelly,41,9,377.0
Gabe,Kevin,85,16,840.0
Gabe,Meredith,48,11,626.0
Gabe,Michael,204,26,2665.0
Gabe,Oscar,55,10,571.0
Gabe,Pam,119,19,1411.0
Gabe,Phyllis,50,10,507.0
Gabe,Ryan,25,5,271.0
Gabe,Stanley,11,3,83.0
Gabe,Toby,55,11,513.0
Gabe,Todd Packer,8,2,86.0
Holly,Jim,84,8,627.0
Holly,Kelly,40,7,348.0
Holly,Kevin,89,12,592.0
Holly,Meredith,9,1,83.0
Holly,Michael,462,48,4642.0
Holly,Oscar,25,4,85.0
Holly,Pam,77,9,511.0
Holly,Phyllis,33,6,401.0
Holly,Ryan,20,3,96.0
Holly,Stanley,11,2,25.0
Holly,Toby,7,1,100.0
Holly,Todd Packer,18,2,152.0
Jada,Jim,6,1,103.0
Jada,Kelly,3,1,33.0
Jada,Kevin,3,1,27.0
Jada,Meredith,4,1,11.0
Jada,Michael,26,3,152.0
Jada,Oscar,4,2,20.0
Jada,Pam,11,3,43.0
Jada,Phyllis,4,1,46.0
Jada,Toby,3,1,49.0
Jim,Jo,52,7,797.0
Jim,Kelly,102,20,1002.0
Jim,Kevin,176,33,1409.0
Jim,Meredith,78,18,689.0
Jim,Michael,490,53,5592.0
Jim,Nate,13,2,101.0
Jim,Oscar,132,24,1089.0
Jim,Pam,567,90,4976.0
Jim,Phyllis,107,24,999.0
Jim,Ryan,101,21,804.0
Jim,Stanley,72,16,591.0
Jim,Toby,70,14,672.0
Jim,Todd Packer,32,5,285.0
Jo,Kelly,4,1,112.0
Jo,Kevin,17,1,154.0
Jo,Michael,13,1,183.0
Jo,Pam,9,1,113.0
Jo,Toby,4,1,48.0
Kelly,Kevin,78,18,698.0
Kelly,Meredith,44,12,459.0
Kelly,Michael,174,22,2060.0
Kelly,Oscar,75,15,789.0
Kelly,Pam,131,25,1408.0
Kelly,Phyllis,65,16,581.0
Kelly,Ryan,128,23,1278.0
