speaker1,speaker2,line_count,scene_count,word_count
Angela,Dwight,13,3,107.0
Angela,Katy,11,1,74.0
Angela,Kevin,16,4,73.0
Angela,Michael,49,6,704.0
Angela,Oscar,14,4,62.0
Angela,Pam,11,4,60.0
Angela,Roy,3,1,16.0
Angela,Stanley,2,1,12.0
Dwight,Jan,18,1,141.0
Dwight,Jim,197,28,1775.0
Dwight,Katy,19,2,134.0
Dwight,Kevin,13,2,74.0
Dwight,Michael,261,25,2889.0
Dwight,Mr. Brown,31,2,441.0
Dwight,Oscar,26,5,148.0
Dwight,Pam,84,13,599.0
Dwight,Roy,12,3,93.0
Dwight,Ryan,24,5,154.0
Dwight,Stanley,43,8,366.0
Jan,Michael,60,4,676.0
Jan,Pam,11,1,126.0
Jim,Katy,28,2,189.0
Jim,Kevin,21,5,108.0
Jim,Michael,136,17,1656.0
Jim,Mr. Brown,3,1,26.0
Jim,Oscar,21,3,116.0
Jim,Pam,199,23,1389.0
Jim,Roy,61,10,512.0
Jim,Ryan,19,4,107.0
Jim,Stanley,12,2,34.0
Katy,Michael,100,9,995.0
Katy,Oscar,3,1,14.0
Katy,Pam,15,2,61.0
Katy,Ryan,3,1,21.0
Katy,Stanley,5,1,39.0
Kevin,Michael,56,6,741.0
Kevin,Mr. Brown,8,2,91.0
Kevin,Oscar,22,5,146.0
Kevin,Pam,7,2,37.0
Kevin,Roy,8,1,48.0
Kevin,Ryan,3,1,15.0
Kevin,Stanley,7,2,26.0
Michael,Mr. Brown,72,7,866.0
Michael,Oscar,134,13,1697.0
Michael,Pam,199,22,2794.0
Michael,Roy,43,7,513.0
Michael,Ryan,111,15,1332.0
Michael,Stanley,77,8,971.0
Mr. Brown,Oscar,4,1,10.0
Oscar,Pam,13,4,87.0
Oscar,Ryan,3,1,16.0
Oscar,Stanley,12,3,72.0
Pam,Roy,51,7,290.0
Pam,Ryan,13,2,70.0
Pam,Stanley,16,3,137.0
Roy,Ryan,4,2,24.0
Ryan,Stanley,8,2,46.0
