speaker1,speaker2,line_count,scene_count,word_count
Andy,Angela,58,13,428
Andy,Creed,39,9,262
Andy,Darryl,53,8,491
Andy,David Wallace,7,1,186
Andy,Dwight,335,57,3116
Andy,Eric,3,1,16
Andy,Erin,269,45,2550
Andy,Gabe,41,6,583
Andy,Grotti,42,6,479
Andy,Jim,284,45,2937
Andy,Jo,29,3,376
Andy,Kelly,82,14,822
Andy,Kevin,117,28,1100
Andy,Meredith,55,15,454
Andy,Michael,585,68,6965
Andy,Oscar,102,24,1160
Andy,Pam,246,40,2474
Andy,Phyllis,118,34,1212
Andy,Ryan,66,14,670
Andy,Stanley,62,21,650
Andy,Toby,7,2,37
Angela,Creed,29,10,260
Angela,Darryl,10,2,135
Angela,Donna,4,1,27
Angela,Dwight,218,41,1847
Angela,Eric,3,1,15
Angela,Erin,32,9,253
Angela,Gabe,6,2,91
Angela,Isabel,26,3,188
Angela,Jim,152,26,1416
Angela,Kelly,25,8,167
Angela,Kevin,82,23,556
Angela,Meredith,48,13,332
Angela,Michael,234,28,3109
Angela,Oscar,69,19,515
Angela,Pam,97,16,756
Angela,Phyllis,72,23,622
Angela,Ryan,17,5,114
Angela,Stanley,24,8,178
Angela,Toby,11,3,120
Bar Manager,Jim,9,1,52
Bar Manager,Michael,50,4,420
Bar Manager,Pam,11,1,70
Creed,Darryl,7,1,112
Creed,Dwight,47,14,492
Creed,Erin,20,7,193
Creed,Gabe,6,2,93
Creed,Helene,4,1,48
Creed,Jim,86,15,817
Creed,Kelly,15,5,98
Creed,Kevin,25,9,170
Creed,Meredith,23,8,134
Creed,Michael,138,16,1611
Creed,Oscar,31,10,252
Creed,Pam,55,12,461
Creed,Phyllis,31,11,243
Creed,Ryan,14,6,95
Creed,Stanley,14,6,105
Creed,Toby,9,3,65
Darryl,Dwight,57,7,654
Darryl,Gabe,21,3,250
Darryl,Jim,15,2,223
Darryl,Jo,22,1,294
Darryl,Kelly,17,4,230
Darryl,Kevin,11,2,114
Darryl,Meredith,13,3,161
Darryl,Michael,93,10,1170
Darryl,Oscar,35,5,308
Darryl,Pam,25,4,262
Darryl,Phyllis,3,1,27
Darryl,Ryan,10,2,157
Darryl,Stanley,6,2,45
Darryl,Toby,31,4,328
David Wallace,Dwight,22,2,153
David Wallace,Erin,21,3,216
David Wallace,Jim,76,10,854
David Wallace,Kelly,10,1,76
David Wallace,Kevin,4,1,39
David Wallace,Meredith,10,1,90
David Wallace,Michael,215,19,2405
David Wallace,Pam,7,1,48
David Wallace,Stanley,4,1,37
Donna,Dwight,22,4,187
Donna,Jim,35,6,219
Donna,Kelly,10,1,59
Donna,Kevin,12,1,94
Donna,Michael,128,14,1020
Donna,Pam,33,4,272
Dwight,Eric,13,3,228
Dwight,Erin,95,21,871
Dwight,Gabe,73,13,968
Dwight,Grotti,42,6,446
Dwight,Isabel,67,8,533
Dwight,Jim,469,72,4793
Dwight,Jo,30,4,323
Dwight,Kelly,106,18,962
Dwight,Kevin,139,31,1300
Dwight,Meredith,95,20,825
Dwight,Michael,948,109,10130
Dwight,Oscar,142,31,1307
Dwight,Pam,220,39,2071
Dwight,Phyllis,155,40,1542
Dwight,Ryan,118,19,1108
Dwight,Stanley,99,24,872
Dwight,Toby,89,11,894
Eric,Jim,2,1,22
Eric,Kevin,3,1,12
Eric,Meredith,2,1,18
Eric,Michael,38,5,392
Eric,Pam,6,2,21
Eric,Phyllis,2,1,12
Eric,Toby,33,4,207
Erin,Gabe,16,3,261
Erin,Grotti,4,1,50
Erin,Helene,8,2,81
Erin,Jim,180,31,1623
Erin,Jo,7,1,103
Erin,Kelly,61,15,630
Erin,Kevin,92,20,644
Erin,Meredith,22,7,156
Erin,Michael,485,62,5314
Erin,Oscar,54,17,498
Erin,Pam,165,30,1490
Erin,Phyllis,43,15,359
Erin,Ryan,41,9,423
Erin,Stanley,28,9,267
Erin,Toby,12,4,118
Gabe,Jim,39,8,560
Gabe,Jo,47,4,715
Gabe,Kelly,22,4,188
Gabe,Kevin,32,6,386
Gabe,Meredith,12,2,148
Gabe,Michael,85,11,1107
Gabe,Oscar,14,3,190
Gabe,Pam,34,7,390
Gabe,Phyllis,2,1,17
Gabe,Ryan,4,1,31
Gabe,Stanley,10,3,126
