speaker1,speaker2,line_count,scene_count,word_count
Andy,Angela,70,16,829
Andy,Creed,22,6,186
Andy,Darryl,26,4,311
Andy,Dwight,132,21,1205
Andy,Jan,30,4,224
Andy,Jim,131,24,1297
Andy,Kelly,27,6,207
Andy,Kevin,91,19,656
Andy,Meredith,14,3,84
Andy,Michael,220,26,2879
Andy,Oscar,25,10,206
Andy,Pam,90,20,793
Andy,Phyllis,36,10,306
Andy,Ryan,49,5,490
Andy,Stanley,26,8,234
Andy,Toby,26,7,285
Angela,Creed,13,4,119
Angela,Darryl,9,2,50
Angela,Dwight,173,27,1489
Angela,Jan,47,7,508
Angela,Jim,56,12,594
Angela,Kelly,17,5,102
Angela,Kevin,23,7,217
Angela,Meredith,17,2,129
Angela,Michael,180,21,2449
Angela,Oscar,15,6,94
Angela,Pam,83,19,769
Angela,Phyllis,42,12,449
Angela,Stanley,14,4,108
Angela,Toby,19,4,243
Creed,Darryl,21,3,200
Creed,Dwight,22,6,268
Creed,Holly,9,2,65
Creed,Jan,6,1,34
Creed,Jim,45,9,481
Creed,Kelly,28,6,203
Creed,Kevin,24,6,219
Creed,Meredith,22,4,171
Creed,Michael,97,15,1315
Creed,Oscar,23,7,159
Creed,Pam,31,8,188
Creed,Phyllis,17,7,96
Creed,Ryan,37,5,412
Creed,Stanley,15,4,117
Creed,Toby,17,5,140
Darryl,Dwight,23,3,167
Darryl,Jan,4,1,36
Darryl,Jim,22,6,89
Darryl,Kelly,60,8,494
Darryl,Kevin,22,3,217
Darryl,Michael,111,10,1432
Darryl,Oscar,11,3,53
Darryl,Pam,43,8,313
Darryl,Phyllis,8,2,41
Darryl,Ryan,18,1,160
Darryl,Stanley,9,2,41
Darryl,Toby,12,2,109
Diane Kelly,Jan,8,2,73
Diane Kelly,Lester,38,4,595
Diane Kelly,Michael,56,5,745
Diane Kelly,Toby,17,3,213
Dwight,Holly,32,4,178
Dwight,Jan,33,4,263
Dwight,Jim,286,46,2525
Dwight,Karen,18,3,194
Dwight,Kelly,24,6,263
Dwight,Kevin,16,4,111
Dwight,Meredith,30,6,301
Dwight,Michael,687,76,8187
Dwight,Oscar,11,3,58
Dwight,Pam,127,25,990
Dwight,Phyllis,32,8,298
Dwight,Ryan,92,12,825
Dwight,Stanley,39,8,290
Dwight,Toby,33,6,235
Holly,Kevin,50,5,331
Holly,Meredith,3,1,11
Holly,Michael,127,11,1294
Holly,Pam,19,3,109
Holly,Toby,35,5,237
Jan,Jim,79,7,645
Jan,Kevin,8,1,36
Jan,Lester,17,2,230
Jan,Michael,368,33,4053
Jan,Oscar,13,2,110
Jan,Pam,110,14,950
Jan,Ryan,20,2,130
Jan,Toby,2,1,15
Jim,Karen,28,3,324
Jim,Kelly,33,8,290
Jim,Kevin,76,19,713
Jim,Meredith,42,6,309
Jim,Michael,677,63,7688
Jim,Oscar,62,15,551
Jim,Pam,517,85,4216
Jim,Phyllis,65,14,710
Jim,Ryan,80,11,864
Jim,Stanley,56,13,524
Jim,Toby,80,11,751
Karen,Michael,35,3,443
Kelly,Kevin,26,6,188
Kelly,Meredith,11,1,81
Kelly,Michael,113,15,1248
Kelly,Oscar,16,4,112
Kelly,Pam,49,10,373
Kelly,Phyllis,22,5,104
Kelly,Ryan,63,8,589
Kelly,Stanley,12,3,58
Kelly,Toby,19,4,125
Kevin,Meredith,19,4,152
Kevin,Michael,252,30,2834
Kevin,Oscar,52,15,397
Kevin,Pam,92,21,782
Kevin,Phyllis,40,11,249
Kevin,Ryan,43,3,355
Kevin,Stanley,33,8,267
Kevin,Toby,20,6,191
Lester,Michael,65,7,904
Lester,Ryan,3,1,27
Lester,Toby,6,2,161
Meredith,Michael,52,5,602
Meredith,Oscar,9,2,68
Meredith,Pam,25,5,165
Meredith,Phyllis,16,3,118
Meredith,Stanley,17,3,157
Meredith,Toby,13,3,119
Michael,Oscar,199,27,2424
Michael,Pam,590,65,7546
Michael,Phyllis,190,23,2351
Michael,Ryan,290,32,3420
Michael,Stanley,225,25,2949
Michael,Toby,183,22,2349
Oscar,Pam,81,20,626
Oscar,Phyllis,31,9,177
Oscar,Ryan,18,2,163
Oscar,Stanley,34,10,258
Oscar,Toby,30,8,312
Pam,Phyllis,68,16,533
Pam,Ryan,82,8,634
Pam,Stanley,51,10,442
Pam,Toby,98,19,856
Phyllis,Ryan,30,4,248
Phyllis,Stanley,37,13,285
Phyllis,Toby,26,7,249
Ryan,Stanley,29,3,258
Ryan,Toby,24,2,208
Stanley,Toby,12,3,111
