speaker1,speaker2,line_count,scene_count,word_count
amy,chandler,19,3,213
amy,charlie,12,1,87
amy,joey,41,4,474
amy,monica,17,3,152
amy,phoebe,4,1,28
amy,rachel,121,10,1374
amy,ross,56,4,538
benjamin,charlie,33,2,413
benjamin,ross,73,4,934
chandler,charlie,19,2,165
chandler,erica,144,15,1673
chandler,joey,602,83,6634
chandler,laura,41,6,429
chandler,mike,69,9,727
chandler,monica,1041,134,11096
chandler,phoebe,439,63,4754
chandler,rachel,481,66,5345
chandler,ross,572,70,5864
charlie,joey,48,6,455
charlie,monica,26,2,246
charlie,phoebe,17,1,162
charlie,rachel,48,6,414
charlie,ross,152,12,1892
erica,joey,13,2,144
erica,monica,154,17,1764
erica,phoebe,13,2,123
erica,ross,17,1,179
frank jr.,monica,10,1,94
frank jr.,phoebe,47,3,697
gene,joey,57,3,398
joey,laura,26,5,312
joey,mike,86,11,1007
joey,monica,483,64,5200
joey,phoebe,638,82,6810
joey,rachel,662,82,7264
joey,ross,577,69,6343
laura,monica,30,4,420
mike,monica,57,10,661
mike,phoebe,241,25,2895
mike,rachel,35,5,413
mike,ross,79,11,751
monica,phoebe,651,87,7568
monica,rachel,522,65,5809
monica,ross,512,60,5443
monica,roy,23,1,334
phoebe,rachel,610,76,6849
phoebe,ross,576,74,6271
phoebe,roy,45,2,607
rachel,ross,997,100,11101
rachel,roy,32,2,515
