speaker1,speaker2,line_count,scene_count,word_count
amy,chandler,49,2,864
amy,joey,52,3,697
amy,monica,58,3,839
amy,phoebe,49,3,676
amy,rachel,115,6,1379
amy,ross,84,6,998
chandler,charlie,44,6,540
chandler,david,42,5,590
chandler,joey,656,70,7896
chandler,mike,74,7,702
chandler,monica,1327,124,16124
chandler,mr. geller,41,5,481
chandler,phoebe,437,46,5538
chandler,rachel,409,45,5016
chandler,receptionist,24,2,241
chandler,ross,649,65,8216
charlie,joey,125,15,1324
charlie,monica,22,3,235
charlie,phoebe,41,6,478
charlie,rachel,103,15,1024
charlie,ross,243,21,2916
david,mike,42,4,437
david,monica,39,5,453
david,phoebe,128,11,1694
gavin,monica,16,2,149
gavin,rachel,146,12,2067
gavin,ross,11,2,119
joey,lennart,65,5,827
joey,mike,62,9,730
joey,monica,583,65,6448
joey,mr. geller,23,3,211
joey,phoebe,523,62,6450
joey,rachel,748,79,8089
joey,receptionist,19,2,161
joey,ross,673,70,7250
joey,sandy,15,3,141
lennart,receptionist,18,2,242
mike,monica,171,18,1688
mike,phoebe,430,48,5511
mike,rachel,57,7,433
mike,ross,133,16,1367
monica,mr. geller,30,4,356
monica,phoebe,765,78,8349
monica,rachel,693,77,7892
monica,ross,461,54,5061
mr. geller,phoebe,11,2,139
mr. geller,rachel,4,1,39
mr. geller,ross,23,4,199
phoebe,rachel,594,62,7238
phoebe,receptionist,13,2,172
phoebe,ross,543,55,6741
rachel,receptionist,13,2,109
rachel,ross,879,90,10550
rachel,sandy,47,5,648
receptionist,ross,32,4,366
ross,sandy,58,6,983
