speaker1,speaker2,line_count,scene_count,word_count
chandler,director,13,2,146
chandler,elizabeth,12,2,96
chandler,gunther,25,4,196
chandler,janine,41,7,382
chandler,jill,10,1,124
chandler,joey,972,130,11674
chandler,monica,1229,153,12764
chandler,paul,34,4,271
chandler,phoebe,640,87,7134
chandler,rachel,495,72,5545
chandler,richard,40,4,525
chandler,ross,590,81,6489
director,janine,7,1,67
director,joey,41,7,479
director,monica,29,5,383
director,ross,33,5,356
elizabeth,monica,9,1,53
elizabeth,paul,61,7,581
elizabeth,phoebe,13,2,97
elizabeth,rachel,36,7,420
elizabeth,ross,193,20,2157
gunther,joey,88,11,1099
gunther,monica,7,2,59
gunther,phoebe,8,2,85
gunther,rachel,18,3,220
gunther,ross,29,4,334
janine,joey,159,16,1806
janine,monica,64,9,591
janine,rachel,9,1,120
janine,ross,43,5,458
jill,joey,9,1,116
jill,monica,10,1,115
jill,phoebe,36,4,367
jill,rachel,107,8,1359
jill,ross,68,9,720
joey,monica,519,79,6011
joey,paul,6,1,53
joey,phoebe,499,75,5839
joey,rachel,523,70,6308
joey,ross,532,69,6135
monica,paul,15,1,95
monica,phoebe,610,89,6297
monica,rachel,688,94,7369
monica,richard,80,7,1001
monica,ross,512,68,5620
paul,phoebe,18,2,93
paul,rachel,160,21,1857
paul,ross,97,10,1170
phoebe,rachel,958,111,10194
phoebe,ross,544,69,6079
rachel,ross,833,100,9919
