speaker1,speaker2,line_count,scene_count,word_count
alice,chandler,11,2,133
alice,frank jr.,50,5,609
alice,joey,6,1,50
alice,monica,13,2,125
alice,phoebe,59,6,848
alice,rachel,9,1,67
alice,ross,5,1,35
chandler,emily,37,8,302
chandler,frank jr.,5,1,36
chandler,gunther,31,6,277
chandler,janice,64,5,775
chandler,joanna,38,4,319
chandler,joey,1171,160,11803
chandler,joshua,17,3,70
chandler,kathy,179,19,1689
chandler,monica,693,102,6748
chandler,mr. treeger,16,2,141
chandler,mrs. geller,5,2,65
chandler,phoebe,643,89,7423
chandler,rachel,766,98,7996
chandler,ross,754,101,7998
chandler,tim,15,2,92
emily,joey,73,13,726
emily,joshua,13,3,115
emily,monica,67,12,723
emily,mr. waltham,9,2,132
emily,mrs. geller,6,2,74
emily,phoebe,46,6,480
emily,rachel,62,6,743
emily,ross,268,30,3175
frank jr.,joey,6,1,41
frank jr.,monica,15,2,109
frank jr.,phoebe,59,5,861
frank jr.,rachel,9,1,58
frank jr.,ross,5,1,26
gunther,joey,32,6,409
gunther,joshua,10,1,77
gunther,kathy,2,1,14
gunther,monica,10,2,105
gunther,phoebe,10,2,95
gunther,rachel,27,4,329
gunther,ross,26,5,179
janice,joey,22,2,219
janice,monica,9,1,38
janice,phoebe,17,2,148
janice,rachel,16,2,157
janice,ross,11,1,172
joanna,joey,3,1,13
joanna,rachel,65,8,808
joey,joshua,24,4,167
joey,kathy,76,10,828
joey,monica,590,88,5852
joey,mr. treeger,64,7,729
joey,mr. waltham,7,1,54
joey,mrs. geller,9,2,80
joey,phoebe,561,80,5791
joey,rachel,551,75,5156
joey,ross,693,87,7630
joey,tim,16,2,87
joshua,monica,17,3,131
joshua,mr. waltham,19,3,240
joshua,phoebe,3,1,14
joshua,rachel,232,20,2509
joshua,ross,26,3,230
kathy,monica,15,3,105
kathy,phoebe,23,4,366
kathy,rachel,22,4,241
kathy,ross,30,4,247
monica,mr. treeger,4,1,39
monica,mr. waltham,7,1,86
monica,mrs. geller,56,9,550
monica,phoebe,834,124,9005
monica,rachel,904,126,9039
monica,ross,620,86,6302
monica,tim,63,4,511
mr. treeger,phoebe,6,1,123
mr. treeger,rachel,17,2,178
mr. waltham,mrs. geller,11,2,164
mr. waltham,rachel,33,4,362
mr. waltham,ross,16,3,236
mrs. geller,phoebe,20,3,180
mrs. geller,rachel,9,3,68
mrs. geller,ross,22,6,241
phoebe,phoebe sr,67,7,967
phoebe,rachel,672,90,7562
phoebe,ross,485,71,5676
phoebe,tim,10,2,82
rachel,ross,719,96,7194
rachel,tim,22,2,143
ross,tim,20,2,164
