speaker1,speaker2,line_count,scene_count,word_count
bernadette,howard,202,13,1830
bernadette,leonard,128,10,984
bernadette,penny,116,11,1078
bernadette,sheldon,49,4,602
beverly,howard,23,2,261
beverly,leonard,70,5,763
beverly,penny,75,5,833
beverly,sheldon,53,4,657
elizabeth,howard,33,2,296
elizabeth,leonard,87,6,853
elizabeth,penny,21,1,170
elizabeth,raj,34,2,322
elizabeth,sheldon,64,5,826
howard,leonard,1001,94,10066
howard,mrs cooper,17,1,166
howard,penny,449,42,4756
howard,raj,814,84,8562
howard,sheldon,819,76,10894
howard,stuart,38,6,485
howard,wil,29,4,270
leonard,mrs cooper,19,1,230
leonard,penny,1227,100,11513
leonard,raj,739,76,7477
leonard,sheldon,1653,128,20607
leonard,stuart,55,6,566
leonard,wil,39,3,381
mrs cooper,raj,12,1,135
mrs cooper,sheldon,35,2,343
penny,raj,186,20,1911
penny,sheldon,1297,87,15629
penny,stuart,75,4,545
penny,wil,47,3,319
raj,sheldon,932,77,12308
raj,stuart,44,5,543
raj,wil,24,2,184
sheldon,stuart,104,10,1527
sheldon,wil,87,6,1036
stuart,wil,46,5,437
