originalTitle,startYear,endYear,genres,seasonNumber,episodeNumber,averageRating,numVotes
The Big Bang Theory,2007,2019,"Comedy,Romance",11,10,7.4,2045
The Big Bang Theory,2007,2019,"Comedy,Romance",11,11,7.1,1985
The Big Bang Theory,2007,2019,"Comedy,Romance",11,12,7.5,2034
The Big Bang Theory,2007,2019,"Comedy,Romance",11,13,7.2,2021
The Big Bang Theory,2007,2019,"Comedy,Romance",11,14,7.2,2055
The Big Bang Theory,2007,2019,"Comedy,Romance",11,15,7.5,2008
The Big Bang Theory,2007,2019,"Comedy,Romance",11,16,7.1,1946
The Big Bang Theory,2007,2019,"Comedy,Romance",11,17,6.8,1961
The Big Bang Theory,2007,2019,"Comedy,Romance",11,18,7.1,1990
The Big Bang Theory,2007,2019,"Comedy,Romance",11,19,7.2,1944
The Big Bang Theory,2007,2019,"Comedy,Romance",11,20,7.2,1941
The Big Bang Theory,2007,2019,"Comedy,Romance",11,21,7.4,1932
The Big Bang Theory,2007,2019,"Comedy,Romance",11,22,7.2,1899
The Big Bang Theory,2007,2019,"Comedy,Romance",11,23,7.7,2038
The Big Bang Theory,2007,2019,"Comedy,Romance",11,24,9.0,3546
The Big Bang Theory,2007,2019,"Comedy,Romance",12,1,7.2,2327
The Big Bang Theory,2007,2019,"Comedy,Romance",12,2,7.6,2207
The Big Bang Theory,2007,2019,"Comedy,Romance",12,3,7.2,2100
The Big Bang Theory,2007,2019,"Comedy,Romance",12,4,7.0,2026
The Big Bang Theory,2007,2019,"Comedy,Romance",12,5,6.8,2022
The Big Bang Theory,2007,2019,"Comedy,Romance",12,6,8.2,2492
The Big Bang Theory,2007,2019,"Comedy,Romance",12,7,7.3,1999
The Big Bang Theory,2007,2019,"Comedy,Romance",12,8,7.3,2035
The Big Bang Theory,2007,2019,"Comedy,Romance",12,9,7.2,2010
The Big Bang Theory,2007,2019,"Comedy,Romance",12,10,7.5,2063
The Big Bang Theory,2007,2019,"Comedy,Romance",12,11,7.3,1976
The Big Bang Theory,2007,2019,"Comedy,Romance",12,12,7.1,1932
The Big Bang Theory,2007,2019,"Comedy,Romance",12,13,7.1,1946
The Big Bang Theory,2007,2019,"Comedy,Romance",12,14,7.1,1937
The Big Bang Theory,2007,2019,"Comedy,Romance",12,15,7.4,1999
The Big Bang Theory,2007,2019,"Comedy,Romance",12,16,7.9,2205
The Big Bang Theory,2007,2019,"Comedy,Romance",12,17,7.1,1924
The Big Bang Theory,2007,2019,"Comedy,Romance",12,18,7.1,1896
The Big Bang Theory,2007,2019,"Comedy,Romance",12,19,7.0,1904
The Big Bang Theory,2007,2019,"Comedy,Romance",12,20,7.1,1889
The Big Bang Theory,2007,2019,"Comedy,Romance",12,21,7.2,1938
The Big Bang Theory,2007,2019,"Comedy,Romance",12,22,7.9,2412
The Big Bang Theory,2007,2019,"Comedy,Romance",12,23,9.0,4356
The Big Bang Theory,2007,2019,"Comedy,Romance",12,24,9.5,8802
The Office,2005,2013,Comedy,1,1,7.4,7670
The Office,2005,2013,Comedy,1,2,8.2,7533
The Office,2005,2013,Comedy,1,3,7.7,6286
The Office,2005,2013,Comedy,1,4,7.9,6066
The Office,2005,2013,Comedy,1,5,8.3,6745
The Office,2005,2013,Comedy,1,6,7.6,5983
The Office,2005,2013,Comedy,2,1,8.6,6746
The Office,2005,2013,Comedy,2,2,8.1,5793
The Office,2005,2013,Comedy,2,3,8.2,5715
The Office,2005,2013,Comedy,2,4,8.2,5635
The Office,2005,2013,Comedy,2,5,8.0,5288
The Office,2005,2013,Comedy,2,6,8.0,5291
The Office,2005,2013,Comedy,2,7,8.5,5573
The Office,2005,2013,Comedy,2,8,8.1,5031
The Office,2005,2013,Comedy,2,9,8.3,5181
The Office,2005,2013,Comedy,2,10,8.8,5751
The Office,2005,2013,Comedy,2,11,8.5,5537
The Office,2005,2013,Comedy,2,12,9.0,6633
The Office,2005,2013,Comedy,2,13,8.2,4913
The Office,2005,2013,Comedy,2,14,7.7,4853
The Office,2005,2013,Comedy,2,15,8.0,4824
The Office,2005,2013,Comedy,2,16,8.2,4846
The Office,2005,2013,Comedy,2,17,8.3,5157
The Office,2005,2013,Comedy,2,18,8.2,5003
The Office,2005,2013,Comedy,2,19,8.0,4820
The Office,2005,2013,Comedy,2,20,8.3,4917
The Office,2005,2013,Comedy,2,21,8.6,5036
The Office,2005,2013,Comedy,2,22,9.3,7253
The Office,2005,2013,Comedy,3,1,9.0,6481
The Office,2005,2013,Comedy,3,2,8.1,4725
The Office,2005,2013,Comedy,3,3,8.4,4949
The Office,2005,2013,Comedy,3,4,7.9,4737
The Office,2005,2013,Comedy,3,5,8.0,4605
The Office,2005,2013,Comedy,3,6,7.8,4824
The Office,2005,2013,Comedy,3,7,8.5,4736
The Office,2005,2013,Comedy,3,8,8.6,4936
The Office,2005,2013,Comedy,3,9,8.2,4940
The Office,2005,2013,Comedy,3,10,8.7,5230
The Office,2005,2013,Comedy,3,11,8.5,4691
The Office,2005,2013,Comedy,3,12,8.5,4726
The Office,2005,2013,Comedy,3,13,8.7,4972
The Office,2005,2013,Comedy,3,14,8.0,4590
The Office,2005,2013,Comedy,3,15,8.1,4650
The Office,2005,2013,Comedy,3,16,8.8,5395
The Office,2005,2013,Comedy,3,17,8.4,4586
The Office,2005,2013,Comedy,3,18,8.9,5252
The Office,2005,2013,Comedy,3,19,8.7,4883
The Office,2005,2013,Comedy,3,20,8.6,4812
The Office,2005,2013,Comedy,3,21,8.7,4882
The Office,2005,2013,Comedy,3,22,9.1,5648
The Office,2005,2013,Comedy,3,23,9.2,5966
The Office,2005,2013,Comedy,4,1,8.7,5473
The Office,2005,2013,Comedy,4,2,8.2,4531
The Office,2005,2013,Comedy,4,3,8.3,4417
The Office,2005,2013,Comedy,4,4,8.6,4737
The Office,2005,2013,Comedy,4,5,8.7,4870
The Office,2005,2013,Comedy,4,6,8.4,4497
The Office,2005,2013,Comedy,4,7,8.1,4339
The Office,2005,2013,Comedy,4,8,8.6,4613
The Office,2005,2013,Comedy,4,9,9.4,8971
The Office,2005,2013,Comedy,4,10,7.9,4256
The Office,2005,2013,Comedy,4,11,8.5,4441
The Office,2005,2013,Comedy,4,12,8.2,4251
The Office,2005,2013,Comedy,4,13,7.7,4083
The Office,2005,2013,Comedy,4,14,9.3,6062
The Office,2005,2013,Comedy,5,1,8.7,4967
The Office,2005,2013,Comedy,5,2,8.1,4089
The Office,2005,2013,Comedy,5,3,7.9,4089
The Office,2005,2013,Comedy,5,4,8.0,3925
The Office,2005,2013,Comedy,5,5,7.9,4034
The Office,2005,2013,Comedy,5,6,8.4,4198
The Office,2005,2013,Comedy,5,7,8.1,3928
The Office,2005,2013,Comedy,5,8,8.5,4374
The Office,2005,2013,Comedy,5,9,8.7,4332
The Office,2005,2013,Comedy,5,10,8.3,4052
The Office,2005,2013,Comedy,5,11,8.6,4232
The Office,2005,2013,Comedy,5,12,7.9,4067
The Office,2005,2013,Comedy,5,13,9.7,12891
The Office,2005,2013,Comedy,5,14,8.1,3890
The Office,2005,2013,Comedy,5,15,8.0,3839
The Office,2005,2013,Comedy,5,16,7.9,3846
The Office,2005,2013,Comedy,5,17,8.6,4189
The Office,2005,2013,Comedy,5,18,8.2,3921
The Office,2005,2013,Comedy,5,19,8.3,3891
The Office,2005,2013,Comedy,5,20,8.2,3890
The Office,2005,2013,Comedy,5,21,8.6,4266
The Office,2005,2013,Comedy,5,22,8.6,4027
The Office,2005,2013,Comedy,5,23,9.2,5444
The Office,2005,2013,Comedy,5,24,8.2,3866
The Office,2005,2013,Comedy,5,25,8.7,4556
The Office,2005,2013,Comedy,5,26,8.9,4611
The Office,2005,2013,Comedy,6,1,8.7,4562
The Office,2005,2013,Comedy,6,2,8.0,3697
The Office,2005,2013,Comedy,6,3,7.9,3673
The Office,2005,2013,Comedy,6,4,9.3,6723
The Office,2005,2013,Comedy,6,5,9.4,5680
The Office,2005,2013,Comedy,6,6,7.5,3888
The Office,2005,2013,Comedy,6,7,8.5,4082
The Office,2005,2013,Comedy,6,8,8.1,3690
The Office,2005,2013,Comedy,6,9,8.0,3655
The Office,2005,2013,Comedy,6,10,8.6,4428
The Office,2005,2013,Comedy,6,11,8.1,3683
The Office,2005,2013,Comedy,6,12,8.2,4238
The Office,2005,2013,Comedy,6,13,8.4,3893
The Office,2005,2013,Comedy,6,14,6.8,4749
The Office,2005,2013,Comedy,6,15,7.6,3542
The Office,2005,2013,Comedy,6,16,8.0,3487
The Office,2005,2013,Comedy,6,17,8.3,3733
The Office,2005,2013,Comedy,6,18,8.4,3740
The Office,2005,2013,Comedy,6,19,7.6,3442
The Office,2005,2013,Comedy,6,20,7.6,3427
The Office,2005,2013,Comedy,6,21,8.5,3910
The Office,2005,2013,Comedy,6,22,7.7,3427
The Office,2005,2013,Comedy,6,23,7.8,3446
The Office,2005,2013,Comedy,6,24,8.0,3455
The Office,2005,2013,Comedy,6,25,7.6,3322
The Office,2005,2013,Comedy,6,26,7.9,3423
The Office,2005,2013,Comedy,7,1,8.2,3911
The Office,2005,2013,Comedy,7,2,8.1,3554
The Office,2005,2013,Comedy,7,3,8.1,3797
The Office,2005,2013,Comedy,7,4,7.7,3493
The Office,2005,2013,Comedy,7,5,7.7,3410
The Office,2005,2013,Comedy,7,6,8.1,3544
The Office,2005,2013,Comedy,7,7,7.3,3529
The Office,2005,2013,Comedy,7,8,7.7,3484
The Office,2005,2013,Comedy,7,9,7.6,3376
The Office,2005,2013,Comedy,7,10,8.1,3572
The Office,2005,2013,Comedy,7,11,8.9,4546
The Office,2005,2013,Comedy,7,12,8.2,3608
The Office,2005,2013,Comedy,7,13,7.6,3432
The Office,2005,2013,Comedy,7,14,8.4,3797
The Office,2005,2013,Comedy,7,15,8.3,3691
The Office,2005,2013,Comedy,7,16,9.4,7829
The Office,2005,2013,Comedy,7,17,7.4,3366
The Office,2005,2013,Comedy,7,18,9.3,6052
The Office,2005,2013,Comedy,7,19,7.6,3488
The Office,2005,2013,Comedy,7,20,8.9,5000
The Office,2005,2013,Comedy,7,21,9.8,13478
The Office,2005,2013,Comedy,7,22,7.5,3479
The Office,2005,2013,Comedy,7,23,8.6,3807
The Office,2005,2013,Comedy,7,24,8.6,4010
The Office,2005,2013,Comedy,8,1,8.0,3662
The Office,2005,2013,Comedy,8,2,8.0,3462
The Office,2005,2013,Comedy,8,3,7.2,3303
The Office,2005,2013,Comedy,8,4,8.0,3629
The Office,2005,2013,Comedy,8,5,7.4,3247
The Office,2005,2013,Comedy,8,6,7.5,3128
The Office,2005,2013,Comedy,8,7,7.6,3359
The Office,2005,2013,Comedy,8,8,6.7,3352
The Office,2005,2013,Comedy,8,9,7.6,3274
The Office,2005,2013,Comedy,8,10,7.8,3200
The Office,2005,2013,Comedy,8,11,7.8,3169
The Office,2005,2013,Comedy,8,12,7.9,3437
The Office,2005,2013,Comedy,8,13,7.4,3091
The Office,2005,2013,Comedy,8,14,7.5,3015
The Office,2005,2013,Comedy,8,15,7.7,3183
The Office,2005,2013,Comedy,8,16,8.0,3301
The Office,2005,2013,Comedy,8,17,7.7,3148
The Office,2005,2013,Comedy,8,18,7.7,3063
The Office,2005,2013,Comedy,8,19,6.4,3586
The Office,2005,2013,Comedy,8,20,6.9,3161
The Office,2005,2013,Comedy,8,21,6.8,3446
The Office,2005,2013,Comedy,8,22,6.9,3042
The Office,2005,2013,Comedy,8,23,7.5,2955
The Office,2005,2013,Comedy,8,24,7.6,3091
The Office,2005,2013,Comedy,9,1,7.5,3312
The Office,2005,2013,Comedy,9,2,7.0,3165
The Office,2005,2013,Comedy,9,3,7.2,3120
The Office,2005,2013,Comedy,9,4,7.7,3312
The Office,2005,2013,Comedy,9,5,6.8,3226
The Office,2005,2013,Comedy,9,6,7.6,3173
The Office,2005,2013,Comedy,9,7,7.5,3032
The Office,2005,2013,Comedy,9,8,7.7,3173
The Office,2005,2013,Comedy,9,9,8.2,3585
The Office,2005,2013,Comedy,9,10,7.5,3141
The Office,2005,2013,Comedy,9,11,7.7,3086
The Office,2005,2013,Comedy,9,12,7.8,3179
The Office,2005,2013,Comedy,9,13,7.4,2998
The Office,2005,2013,Comedy,9,14,7.3,3016
The Office,2005,2013,Comedy,9,15,7.1,3072
The Office,2005,2013,Comedy,9,16,7.9,3330
The Office,2005,2013,Comedy,9,17,7.4,3498
The Office,2005,2013,Comedy,9,18,7.8,3097
The Office,2005,2013,Comedy,9,19,7.9,3201
The Office,2005,2013,Comedy,9,20,7.9,3290
The Office,2005,2013,Comedy,9,21,9.0,4834
The Office,2005,2013,Comedy,9,22,9.4,6428
The Office,2005,2013,Comedy,9,23,9.8,16532
