speaker1,speaker2,line_count,scene_count,word_count
BIRDIE,CHIP,25,9,138
CHIP,DAD,12,6,91
CHIP,MISTY,19,8,181
CHIP,MOM,27,11,217
CHIP,MRS. JENSON,10,2,87
CHIP,YOUNG MAN,9,2,78
DAD,DET. MOORE,8,3,88
DAD,MISTY,14,7,136
DAD,MOM,42,13,370
DET. BRADFORD,MOM,11,5,96
DOTTIE,MOM,45,13,361
DOTTIE,MR. NAZLEROD,8,2,75
MARVIN,MR. NAZLEROD,9,3,96
MISTY,MOM,24,9,217
MOM,MR. STUBBINS,17,4,166
MOM,MRS. ACKERMAN,26,7,246
MOM,SCOTTY,10,4,64
MR. STERNER,MRS. STERNER,7,2,41
MRS. ACKERMAN,VENDOR,7,2,58
