speaker1,speaker2,line_count,scene_count,word_count
ALMA,TYRONE,16,6,213
BEEFY COP,HUEY,10,4,117
BOBBY,HUEY,14,5,207
BOBBY SEALE,HUEY,7,2,114
BRIMMER,JUDGE,35,9,495
BRIMMER,RODGERS,10,4,163
CY,JUDGE,26,7,297
CY,ROSE,9,3,64
CY,SABU,9,3,110
DORSETT,RODGERS,26,9,563
ELDRIDGE,HUEY,6,1,153
GARRY,GENE,9,3,68
HOOVER,RODGERS,10,3,168
HUEY,JUDGE,51,13,808
HUEY,ROY,9,2,185
HUEY,TYRONE,21,9,386
JUDGE,RITA,13,2,150
JUDGE,ROSE,24,8,257
JUDGE,TYRONE,42,17,381
