speaker1,speaker2,line_count,scene_count,word_count
AIRK,MADMARTIGAN,22,10,234
CHERLINDREA,WILLOW,17,7,207
HIGH ALDWIN,WILLOW,13,4,223
MADMARTIGAN,RAZIEL,11,5,86
MADMARTIGAN,SORSHA,24,11,115
MADMARTIGAN,WILLOW,92,36,831
RANON,WILLOW,9,4,79
RAZIEL,WILLOW,62,25,454
ROOL,TEEMO,12,6,86
SORSHA,WILLOW,12,4,128
TEEMO,WILLOW,24,10,191
