speaker1,speaker2,line_count,scene_count,word_count
,NATALIE,12,6,113
,TEDDY,10,5,76
BLONDE,LEONARD,9,3,55
BURT,LEONARD,56,14,518
DODD,LEONARD,11,3,52
JIMMY,LEONARD,18,4,116
LEONARD,LEONARD'S WIFE,6,1,56
LEONARD,MRS. JANKIS,11,3,142
LEONARD,NATALIE,156,41,1454
LEONARD,TEDDY,175,51,2170
LEONARD							  *,TEDDY,10,5,152
