speaker1,speaker2,line_count,scene_count,word_count
BEAVIS,BUTT-HEAD,162,62,1188
BEAVIS,MARTHA,22,6,243
BEAVIS,MUDDY,10,4,127
BEAVIS/CORNHOLIO,FLEMMING,11,3,136
BORK,FLEMMING,44,15,551
BUTT-HEAD,DALLAS,8,2,88
BUTT-HEAD,DUMB GUY,11,4,104
BUTT-HEAD,MARTHA,10,5,101
BUTT-HEAD,MUDDY,14,6,203
