speaker1,speaker2,line_count,scene_count,word_count
GRACE,MICKEY,20,6,284
MABEL,MICKEY,7,1,78
MALLORY,MICKEY,16,6,232
MALLORY,WAYNE,11,2,273
MCCLUSKY,SCAGNETTI,25,6,358
MCCLUSKY,WAYNE,12,1,319
MICKEY,ROGER,21,6,129
MICKEY,SCAGNETTI,13,5,182
MICKEY,WAYNE,104,25,1851
MOVIE MALLORY,MOVIE MICKEY,10,2,136
NORMAN,SIMON,27,6,213
NORMAN,WAYNE,9,2,128
PITNEY,WURLITZER,12,3,79
ROGER,WAYNE,22,7,423
SCAGNETTI,WURLITZER,25,7,214
SCOTT,WAYNE,18,8,364
SIMON,WAYNE,9,2,144
WAYNE,WURLITZER,51,10,947
