speaker1,speaker2,line_count,scene_count,word_count
ARGON,NEBBLEMAN,26,11,360
ARGON,O'BRIEN,23,10,336
ARGON,POPPY,62,18,621
ARGON,SIM,10,4,128
ARGON,SUSAN,31,13,546
KID,O'BRIEN,7,2,43
LITTERBUG,O'BRIEN,12,2,217
NEBBLEMAN,SIM,16,6,139
NEBBLEMAN,SUSAN,45,10,656
O'BRIEN,SIM,17,6,164
O'BRIEN,SUSAN,192,60,2119
POPPY,SIM,7,2,38
POPPY,SUSAN,17,7,226
SIM,SUSAN,8,3,90
