speaker1,speaker2,line_count,scene_count,word_count
COL,DIL,36,10,164
COL,FERGUS,19,6,108
DAVE,DIL,32,12,151
DEVEROUX,FERGUS,15,6,110
DEVEROUX,FRANKNUM,8,3,51
DIL,FERGUS,399,109,1946
DIL,JUDE,14,4,103
FERGUS,JODY,205,41,1376
FERGUS,JUDE,69,17,508
FERGUS,MAGUIRE,68,15,457
FERGUS,TOMMY,10,3,53
JODY,JUDE,27,11,158
JUDE,MAGUIRE,9,4,50
