speaker1,speaker2,line_count,scene_count,word_count
ARTHUR,VADA,8,2,61
BOY#2,VADA,8,3,68
DANNY,HARRY,9,3,120
DANNY,SHELLY,15,4,124
DR WELTY,VADA,16,4,111
HARRY,PHIL,20,3,271
HARRY,SHELLY,141,34,1455
HARRY,VADA,89,26,787
JUDY,SHELLY,9,1,63
MR. BIXLER,VADA,41,9,498
NURSE RANDALL,THOMAS J,9,2,100
PHIL,VADA,12,1,89
SHELLY,THOMAS J,14,5,74
SHELLY,VADA,96,29,752
THOMAS J,VADA,163,35,1038
