speaker1,speaker2,line_count,scene_count,word_count
ALBERT,LUTHOR,28,10,486
CLARK,JIMMY,9,1,90
CLARK,LOIS,71,16,766
CLARK,MARTHA,15,7,138
EVE,LUTHOR,107,32,1240
EVE,SUPERMAN,17,3,162
FIRST ELDER,JOR-EL,13,4,158
JIMMY,LOIS,10,3,134
JONATHAN,MARTHA,19,5,274
JOR-EL,LARA,14,2,180
JOR-EL,SUPERMAN,12,2,187
LOIS,PERRY,10,4,148
LOIS,SUPERMAN,56,8,503
LUTHOR,OTIS,37,13,370
LUTHOR,SUPERMAN,35,12,770
