speaker1,speaker2,line_count,scene_count,word_count
ALEX,BENJAMIN,18,3,68
ALEX,DAVID,149,32,1164
ALEX,DR. HIRSCH,67,13,699
ALEX,MISS GALLAGHER,8,1,72
ALEX,MRS. HOBBS,6,1,74
ALEX,ORDERLY,7,1,64
BOBBIE,DAVID,11,3,97
BRINGSLY,DAVID,7,2,115
CHESS PLAYER,WOMAN,11,5,96
DAVID,DR. HIRSCH,37,7,510
DAVID,JACK,196,40,1676
DAVID,MISS GALLAGHER,13,2,109
DR. HIRSCH,LT. VILLIERS,11,5,103
DR. HIRSCH,SECRETARY,8,2,56
DR. HIRSCH,WOMAN,7,2,56
JACK,WOMAN,10,3,53
LT. VILLIERS,SGT. MCMANUS,12,4,190
