speaker1,speaker2,line_count,scene_count,word_count
ADHARA,VALENTINE,55,9,399
AVERY,STACY,15,3,178
AVERY,VALENTINE,23,4,247
CREEP,STACY,6,1,50
DEALER,ED,7,2,48
DEALER,WILSON,10,2,119
ED,ELAINE,19,4,134
ED,WILSON,114,32,1516
ELAINE,WILSON,190,31,2741
FEATHER,WILSON,25,1,410
FIELDING,GRAMMS,10,1,160
GUY,WILSON,14,1,113
LADY,WILSON,19,6,222
STACY,UNCLE JOHN,48,6,476
SUPERVISOR,WILSON,15,6,149
SUSAN,VALENTINE,24,6,177
VALENTINE,WILSON,17,4,171
