speaker1,speaker2,line_count,scene_count,word_count
BOLSHEVIK,MARIETTE,10,1,70
BUTLER,GASTON,12,5,112
CLOSE SHOT  GASTON,MARIETTE,10,5,71
FRANÇOIS,GASTON,25,3,157
FRANÇOIS,MAJOR,21,4,131
FRANÇOIS,MANAGER,14,5,218
GASTON,GIRON,45,5,431
GASTON,LILY,103,18,1321
GASTON,MAJOR,8,2,83
GASTON,MARIETTE,169,24,1289
GASTON,WAITER,23,3,163
GASTON'S VOICE,MARIETTE'S VOICE,12,2,109
GIRON,MARIETTE,9,2,128
LILY,MARIETTE,33,7,361
MAJOR,MARIETTE,16,2,92
