speaker1,speaker2,line_count,scene_count,word_count
1ST DEPUTY,JAKE,8,1,51
COMO,JAKE,7,1,44
COMO,JOEY,12,2,456
EAGAN,JAKE,11,2,148
IRMA,JAKE,11,3,159
J.R.,JAKE,7,2,85
JAKE,JOEY,161,29,2439
JAKE,REPORTER,15,5,297
JAKE,TOMMY,13,4,135
JAKE,TONY,14,3,138
JAKE,VICKIE,159,35,1583
JOEY,SALVY,20,6,378
JOEY,VICKIE,12,1,300
