speaker1,speaker2,line_count,scene_count,word_count
ABBOTT,GRETKOV,17,4,169
ABBOTT,PAMELA,63,11,947
ABBOTT,ZORN,21,4,270
BOURNE,IRENA,32,10,278
BOURNE,JARDA,31,10,212
BOURNE,MARIE,68,15,559
BOURNE,NICKY,38,9,339
BOURNE,PAMELA,23,9,161
CRONIN,PAMELA,22,9,227
IVAN,VIC,8,3,42
MARSHALL,PAMELA,8,2,143
NEVINS/PHONE,PAMELA/PHONE,9,3,127
NICKY,PAMELA,34,7,317
PAMELA,TEDDY,16,5,181
