speaker1,speaker2,line_count,scene_count,word_count
ANGELINA,TYSON,7,2,93
BEN,CHRISTINE,6,1,152
BEN,VOICE,41,9,426
BIANCA,GALE,13,5,161
DETECTIVE KINCAID,DEWEY,27,10,355
DETECTIVE KINCAID,GALE,37,11,698
DETECTIVE KINCAID,SIDNEY,28,3,424
DEWEY,GALE,62,12,730
DEWEY,MILTON,8,3,143
DEWEY,SIDNEY,32,11,357
GALE,JENNIFER,44,12,681
GALE,MILTON,18,4,356
GALE,ROMAN,9,3,154
GALE,SIDNEY,13,5,128
GALE,TOM,7,2,190
ROMAN,SARAH,26,2,325
ROMAN,SIDNEY,9,3,353
SARAH,TYSON,10,3,183
SIDNEY,VOICE,33,10,451
SIDNEY,WOMAN,11,1,105
