speaker1,speaker2,line_count,scene_count,word_count
BABY HERMAN,DOLORES,8,3,57
BABY HERMAN,VALIANT,12,4,212
BETTY BOOP,VALIANT,9,1,96
DIRECTOR,ROGER RABBIT,7,2,89
DOLORES,VALIANT,54,18,640
DOOM,VALIANT,46,16,737
EARL,VALIANT,11,2,84
JESSICA RABBIT,VALIANT,41,12,531
LT. SANTINO,VALIANT,14,6,131
MAROON,VALIANT,45,13,519
ROGER RABBIT,VALIANT,110,34,1358
