speaker1,speaker2,line_count,scene_count,word_count
CHRISTOPH,DEX,10,3,63
CHRISTOPH,DIGITAL GENA,11,4,61
CHRISTOPH,GENA,29,12,184
CHRISTOPH,HALDEN,17,4,134
CHRISTOPH,TANNER,34,11,265
EMMA,HALDEN,9,3,98
GENA,TANNER,11,4,40
HALDEN,TANNER,65,23,538
KATIE,TANNER,46,16,229
KID,LAWYER,17,5,169
SYNTHETIC VOICE,TANNER,24,7,74
