speaker1,speaker2,line_count,scene_count,word_count
CHARLIE,ICH,11,4,46
CHARLIE,NICK,81,30,786
CONNIE,NICK,11,3,65
ICH,NICK,129,45,887
JOYCE,NICK,60,18,472
KOBO,NICK,14,5,125
NICK,OHASHI,27,8,236
NICK,OLIVER,26,6,245
NICK,SUGAI,26,8,347
